,Date,Title,Text,Processed Title,Processed Text,Sentiment Title,Sentiment Text,Positive Title,Positive Text
199,"Jun 07, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Elkins
The latest market value rankings for automakers released Tuesday showed that Tesla (NASDAQ:TSLA) continues to rank first in total value with a $740.58 billion market cap, followed by...",top 5 things to watch in markets in the week ahead,by michael elkins the latest market value rankings for automakers released tuesday showed that tesla nasdaqtsla continues to rank first in total value with a 74058 billion market cap followed by,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.5859}",True,True
200,"Jun 07, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Michael Elkins
Electric vehicle leader Tesla (NASDAQ:TSLA) and Pacific Gas and Electric (NYSE:PCG) held a ribbon-cutting ceremony Monday at their Moss Landing electric substation in California to...",dow futures move higher as investors brace for earnings,by michael elkins electric vehicle leader tesla nasdaqtsla and pacific gas and electric nysepcg held a ribboncutting ceremony monday at their moss landing electric substation in california to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
201,"Jun 07, 2022",China's 20th Communist Party Congress: What you need to know,"By Peter Nurse    
Investing.com -- U.S. stocks are seen opening lower Tuesday in cautious trading ahead of key inflation data later in the week.
At 7 AM ET (1100 GMT), the Dow Futures contract was...",chinas 20th communist party congress what you need to know,by peter nurse     investingcom  us stocks are seen opening lower tuesday in cautious trading ahead of key inflation data later in the week at 7 am et 1100 gmt the dow futures contract was,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.3818}",True,False
202,"Jun 06, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Sam Boughedda
Alphabet (NASDAQ:GOOGL) shares are trading 3.6% higher Monday in anticipation of its own stock split after fellow tech titan Amazon's (NASDAQ:AMZN) 20-for-1 stock split took effect...",top 5 things to watch in markets in the week ahead,by sam boughedda alphabet nasdaqgoogl shares are trading 36 higher monday in anticipation of its own stock split after fellow tech titan amazons nasdaqamzn 20for1 stock split took effect,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.036, 'neu': 0.847, 'pos': 0.117, 'compound': 0.3612}",True,True
203,"Jun 06, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Liz Moyer
Investing.com -- U.S. stocks rose on Monday as investors tried to take on a positive tone ahead of this week's release of consumer price index data for May.
At 10:31 AM ET, the Dow Jones...",dow futures move higher as investors brace for earnings,by liz moyer investingcom  us stocks rose on monday as investors tried to take on a positive tone ahead of this weeks release of consumer price index data for may at 1031 am et the dow jones,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.5574}",False,True
204,"Jun 06, 2022",China's 20th Communist Party Congress: What you need to know,"By Geoffrey Smith 
Investing.com  -- Twitter (NYSE:TWTR) stock plunged in premarket trading on Monday after Tesla (NASDAQ:TSLA) CEO Elon Musk threatened to terminate his takeover offer for the company...",chinas 20th communist party congress what you need to know,by geoffrey smith  investingcom   twitter nysetwtr stock plunged in premarket trading on monday after tesla nasdaqtsla ceo elon musk threatened to terminate his takeover offer for the company,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4588}",True,False
205,"Jun 06, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Senad Karaahmetovic
The S&P 500 closed the last week 1.19% lower as choppy trading continued. The benchmark U.S. index is trading nearly 8% off its lows with the futures market pointing toward a...",top 5 things to watch in markets in the week ahead,by senad karaahmetovic the sp 500 closed the last week 119 lower as choppy trading continued the benchmark us index is trading nearly 8 off its lows with the futures market pointing toward a,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.4588}",True,False
206,"Jun 06, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Geoffrey Smith 
Investing.com -- The U.S. administration is getting more creative in finding ways to bring down inflation before the midterm elections. China is easing up on its tech giants, but...",dow futures move higher as investors brace for earnings,by geoffrey smith  investingcom  the us administration is getting more creative in finding ways to bring down inflation before the midterm elections china is easing up on its tech giants but,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.3811}",False,True
207,"Jun 06, 2022",China's 20th Communist Party Congress: What you need to know,"By Barani Krishnan
Investing.com - The U.S. job market isn’t giving up easily, meaning its ‘shadow’ —  the oil market — won’t either. With neither slowing significantly,  good luck to the Federal...",chinas 20th communist party congress what you need to know,by barani krishnan investingcom  the us job market isnt giving up easily meaning its shadow   the oil market  wont either with neither slowing significantly  good luck to the federal,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.188, 'neu': 0.725, 'pos': 0.087, 'compound': -0.3565}",True,False
208,"Jun 03, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Liz Moyer
Investing.com -- U.S. stocks are lower on Friday after a stronger than expected jobs report. Here are the midday movers for June 3: 
Tesla Inc (NASDAQ:TSLA) shares fell 8% after CEO Elon...",top 5 things to watch in markets in the week ahead,by liz moyer investingcom  us stocks are lower on friday after a stronger than expected jobs report here are the midday movers for june 3  tesla inc nasdaqtsla shares fell 8 after ceo elon,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.063, 'neu': 0.8, 'pos': 0.137, 'compound': 0.3818}",True,True
209,"Jun 03, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Sam Boughedda
Following reports Tesla (NASDAQ:TSLA) will pause all hiring worldwide and potentially cut 10% of its headcount with CEO Elon Musk having a ""super bad feeling"" about the economy, MS...",dow futures move higher as investors brace for earnings,by sam boughedda following reports tesla nasdaqtsla will pause all hiring worldwide and potentially cut 10 of its headcount with ceo elon musk having a super bad feeling about the economy ms,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.147, 'neu': 0.711, 'pos': 0.142, 'compound': -0.0516}",False,False
210,"Jun 03, 2022",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
211,"Jun 03, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Liz Moyer
Investing.com -- U.S. stocks traded lower after a stronger than expected jobs report for May reinforced the Federal Reserve's plan to raise interest rates by half-percentage point...",top 5 things to watch in markets in the week ahead,by liz moyer investingcom  us stocks traded lower after a stronger than expected jobs report for may reinforced the federal reserves plan to raise interest rates by halfpercentage point,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.067, 'neu': 0.762, 'pos': 0.171, 'compound': 0.5267}",True,True
212,"Jun 03, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Daniel Shvartsman
Investing.com – Dow futures traded lower Friday morning, as investors reacted to a strong jobs number and mulled the latest major company layoffs warning.
At 08:55 am ET (1255...",dow futures move higher as investors brace for earnings,by daniel shvartsman investingcom  dow futures traded lower friday morning as investors reacted to a strong jobs number and mulled the latest major company layoffs warning at 0855 am et 1255,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.131, 'neu': 0.739, 'pos': 0.131, 'compound': 0.0}",False,False
213,"Jun 03, 2022",China's 20th Communist Party Congress: What you need to know,"By Daniel Shvartsman
Investing.com – The U.S. created 390,000 nonfarm jobs in May, beating expectations of 325,000 amid market concerns over a possible slowdown and the impact of persistent inflation...",chinas 20th communist party congress what you need to know,by daniel shvartsman investingcom  the us created 390000 nonfarm jobs in may beating expectations of 325000 amid market concerns over a possible slowdown and the impact of persistent inflation,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.097, 'neu': 0.839, 'pos': 0.065, 'compound': -0.25}",True,False
214,"Jun 03, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Senad Karaahmetovic
Cowen analyst Jeffrey Osborne cut the price target on Tesla (NASDAQ:TSLA) to $700.00 per share from $790.00 to reflect lowered delivery estimates given China headwinds.
Cowen...",top 5 things to watch in markets in the week ahead,by senad karaahmetovic cowen analyst jeffrey osborne cut the price target on tesla nasdaqtsla to 70000 per share from 79000 to reflect lowered delivery estimates given china headwinds cowen,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.113, 'neu': 0.818, 'pos': 0.069, 'compound': -0.1027}",True,False
215,"Jun 03, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Senad Karaahmetovic
Elon Musk told employees he wants to cut 10% of staff at Tesla (NASDAQ:TSLA) and pause hiring, saying he feels very concerned about the state of the economy.
Shares of the...",dow futures move higher as investors brace for earnings,by senad karaahmetovic elon musk told employees he wants to cut 10 of staff at tesla nasdaqtsla and pause hiring saying he feels very concerned about the state of the economy shares of the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.058, 'neu': 0.882, 'pos': 0.061, 'compound': 0.0258}",False,True
216,"Jun 03, 2022",China's 20th Communist Party Congress: What you need to know,"By Daniel Shvartsman
Investing.com -- All market eyes are on the May U.S. nonfarm payrolls report, which is expected to show continued strong hiring but comes after a week of company or executive...",chinas 20th communist party congress what you need to know,by daniel shvartsman investingcom  all market eyes are on the may us nonfarm payrolls report which is expected to show continued strong hiring but comes after a week of company or executive,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.2846}",True,True
217,"Jun 02, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Sam Boughedda
Piper Sandler analyst Alex Potter said Thursday that European wait times for Tesla's (NASDAQ:TSLA) Model Y are rising sharply.
The analyst explained that they started monitoring...",top 5 things to watch in markets in the week ahead,by sam boughedda piper sandler analyst alex potter said thursday that european wait times for teslas nasdaqtsla model y are rising sharply the analyst explained that they started monitoring,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
218,"Jun 02, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Noreen Burke
Investing.com -- Sheryl Sandberg is leaving Meta Platforms after 14 years. Elon Musk issues an ultimatum to Tesla employees. Oil slides on reports that Saudi Arabia may ramp up...",dow futures move higher as investors brace for earnings,by noreen burke investingcom  sheryl sandberg is leaving meta platforms after 14 years elon musk issues an ultimatum to tesla employees oil slides on reports that saudi arabia may ramp up,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
219,"Jun 02, 2022",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
220,"Jun 01, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Senad Karaahmetovic
Goldman Sachs analyst Mark Delaney slashed price targets on Tesla (NASDAQ:TSLA) to $1,000.00 per share (from $1,200.00), General Motors (NYSE:GM) to $46.00 (from $59.00) and...",top 5 things to watch in markets in the week ahead,by senad karaahmetovic goldman sachs analyst mark delaney slashed price targets on tesla nasdaqtsla to 100000 per share from 120000 general motors nysegm to 4600 from 5900 and,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.063, 'neu': 0.864, 'pos': 0.073, 'compound': 0.0772}",True,True
221,"Jun 01, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Senad Karaahmetovic
Elon Musk told Tesla (NASDAQ:TSLA) employees that “remote work is no longer acceptable” and that they must work at least 40 hours per week in the office or leave the company,...",dow futures move higher as investors brace for earnings,by senad karaahmetovic elon musk told tesla nasdaqtsla employees that remote work is no longer acceptable and that they must work at least 40 hours per week in the office or leave the company,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.093, 'neu': 0.845, 'pos': 0.063, 'compound': -0.0258}",False,False
222,"Jun 01, 2022",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
223,"May 31, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Elkins
Tesla (NASDAQ:TSLA) has restored its weekly output at its factory in Shanghai to nearly 70% of pre-covid levels after being forced to shut down for 22 days due to ongoing Chinese...",top 5 things to watch in markets in the week ahead,by michael elkins tesla nasdaqtsla has restored its weekly output at its factory in shanghai to nearly 70 of precovid levels after being forced to shut down for 22 days due to ongoing chinese,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.08, 'neu': 0.856, 'pos': 0.064, 'compound': -0.1531}",True,False
224,"May 31, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Senad Karaahmetovic
Mizuho analyst Vijay Rakesh reiterated a Buy rating and a $1,300.00 per share price target on Tesla (NASDAQ:TSLA) after hosting a field trip in Fremont.
The analyst sees...",dow futures move higher as investors brace for earnings,by senad karaahmetovic mizuho analyst vijay rakesh reiterated a buy rating and a 130000 per share price target on tesla nasdaqtsla after hosting a field trip in fremont the analyst sees,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.296}",False,True
225,"May 31, 2022",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
226,"May 30, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",top 5 things to watch in markets in the week ahead,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
227,"May 27, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Sam Boughedda
Investing.com -- The U.S. Securities and Exchange Commission (SEC) is looking over Tesla (NASDAQ:TSLA) CEO Elon Musk's disclosure of his initial stake in Twitter (NYSE:TWTR).
The SEC...",top 5 things to watch in markets in the week ahead,by sam boughedda investingcom  the us securities and exchange commission sec is looking over tesla nasdaqtsla ceo elon musks disclosure of his initial stake in twitter nysetwtr the sec,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.296}",True,True
228,"May 27, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Sam Boughedda
Tesla (NASDAQ:TSLA) CEO Elon Musk stated late Thursday that we're approaching a recession, ""but it is actually a good thing.""
In a Twitter thread, a user asked Musk if he still thinks...",dow futures move higher as investors brace for earnings,by sam boughedda tesla nasdaqtsla ceo elon musk stated late thursday that were approaching a recession but it is actually a good thing in a twitter thread a user asked musk if he still thinks,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.055, 'neu': 0.835, 'pos': 0.111, 'compound': 0.4497}",False,True
229,"May 27, 2022",China's 20th Communist Party Congress: What you need to know,"By Senad Karaahmetovic
Credit Suisse analyst Dan Levy has reiterated an Outperform rating on Tesla (NASDAQ:TSLA) following the recent pullback in shares.
The analyst’s $1,125.00 per share price target...",chinas 20th communist party congress what you need to know,by senad karaahmetovic credit suisse analyst dan levy has reiterated an outperform rating on tesla nasdaqtsla following the recent pullback in shares the analysts 112500 per share price target,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.7184}",True,True
230,"May 26, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com -- The Dow climbed Thursday, shrugging off an unexpected dip in economic growth as a stronger quarterly results by retailers and a rally in tech put stocks on course to...",top 5 things to watch in markets in the week ahead,by yasin ebrahim investingcom  the dow climbed thursday shrugging off an unexpected dip in economic growth as a stronger quarterly results by retailers and a rally in tech put stocks on course to,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.6369}",True,True
231,"May 26, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Yasin Ebrahim
Investing.com -- The S&P 500 climbed Thursday, as stronger-than-expected quarterly results from retailers and a rally in tech put stocks on course to snap a seven-week losing...",dow futures move higher as investors brace for earnings,by yasin ebrahim investingcom  the sp 500 climbed thursday as strongerthanexpected quarterly results from retailers and a rally in tech put stocks on course to snap a sevenweek losing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.3818}",False,False
232,"May 26, 2022",China's 20th Communist Party Congress: What you need to know,"By Liz Moyer
Investing.com -- U.S. stocks rose on Thursday as investors tried to sustain a rally while they digested the latest information from the Federal Reserve. 
At 10:48 AM ET, the Dow Jones...",chinas 20th communist party congress what you need to know,by liz moyer investingcom  us stocks rose on thursday as investors tried to sustain a rally while they digested the latest information from the federal reserve  at 1048 am et the dow jones,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
233,"May 26, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Senad Karaahmetovic
Jefferies analyst Philippe Houchois cut the price target on Tesla (NASDAQ:TSLA) to $1,050.00 per share from the prior $1,250.00 to reflect lower estimates and mounting...",top 5 things to watch in markets in the week ahead,by senad karaahmetovic jefferies analyst philippe houchois cut the price target on tesla nasdaqtsla to 105000 per share from the prior 125000 to reflect lower estimates and mounting,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.137, 'neu': 0.794, 'pos': 0.07, 'compound': -0.2732}",True,False
234,"May 26, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Yasin Ebrahim
Investing.com -- The S&P 500 climbed Wednesday, after swinging between gains and losses as the Federal Reserve's May meeting minutes showed the central bank was keen to move quick on...",dow futures move higher as investors brace for earnings,by yasin ebrahim investingcom  the sp 500 climbed wednesday after swinging between gains and losses as the federal reserves may meeting minutes showed the central bank was keen to move quick on,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.074, 'neu': 0.792, 'pos': 0.134, 'compound': 0.296}",False,True
235,"May 26, 2022",China's 20th Communist Party Congress: What you need to know,"By Sam Boughedda
Investing.com -- Former Tesla (NASDAQ:TSLA) Autopilot software engineer Christopher ""CJ"" Moore, who joined Apple's (NASDAQ:AAPL) car project in 2021, has left to join Luminar...",chinas 20th communist party congress what you need to know,by sam boughedda investingcom  former tesla nasdaqtsla autopilot software engineer christopher cj moore who joined apples nasdaqaapl car project in 2021 has left to join luminar,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.296}",True,True
236,"May 24, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- Stocks in focus in premarket trading on Tuesday, 24th May. Please refresh for updates. 
Snap (NYSE:SNAP) stock fell 33% in response to a profit warning issued by...",top 5 things to watch in markets in the week ahead,by geoffrey smith  investingcom  stocks in focus in premarket trading on tuesday 24th may please refresh for updates  snap nysesnap stock fell 33 in response to a profit warning issued by,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.069, 'neu': 0.78, 'pos': 0.15, 'compound': 0.4215}",True,True
237,"May 24, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Senad Karaahmetovic
Daiwa Securities analyst Jairam Nathan slashed the price target on Tesla (NASDAQ:TSLA) shares to $800.00 per share from $1,150.00 to reflect the lockdowns in Shanghai and supply...",dow futures move higher as investors brace for earnings,by senad karaahmetovic daiwa securities analyst jairam nathan slashed the price target on tesla nasdaqtsla shares to 80000 per share from 115000 to reflect the lockdowns in shanghai and supply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.055, 'neu': 0.754, 'pos': 0.191, 'compound': 0.5719}",False,True
238,"May 24, 2022",China's 20th Communist Party Congress: What you need to know,"By Senad Karaahmetovic
Toni Sacconaghi, a Senior Analyst at Bernstein covering U.S. IT Hardware, has discussed implications for Tesla (NASDAQ:TSLA) shares amid an ongoing saga concerning CEO Elon Musk...",chinas 20th communist party congress what you need to know,by senad karaahmetovic toni sacconaghi a senior analyst at bernstein covering us it hardware has discussed implications for tesla nasdaqtsla shares amid an ongoing saga concerning ceo elon musk,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.296}",True,True
239,"May 23, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Elkins
An internal memo obtained by Reuters suggests that Tesla (NASDAQ:TSLA) plans to restore production at its Shanghai Giga plant to pre-lockdown levels by Tuesday, a day later than its...",top 5 things to watch in markets in the week ahead,by michael elkins an internal memo obtained by reuters suggests that tesla nasdaqtsla plans to restore production at its shanghai giga plant to prelockdown levels by tuesday a day later than its,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.296}",True,True
240,"May 23, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Peter Nurse
Investing.com -- Stocks in focus in premarket trade on Monday, May 23rd. Please refresh for updates.
VMware (NYSE:VMW) stock soared 23% after the Wall Street Journal reported that...",dow futures move higher as investors brace for earnings,by peter nurse investingcom  stocks in focus in premarket trade on monday may 23rd please refresh for updates vmware nysevmw stock soared 23 after the wall street journal reported that,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.3182}",False,True
241,"May 23, 2022",China's 20th Communist Party Congress: What you need to know,"By doing so, you and %USER_NAME% will not be able to see
any of each other's Investing.com's posts.",chinas 20th communist party congress what you need to know,by doing so you and user_name will not be able to see any of each others investingcoms posts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
242,"May 20, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Elkins
Local news reports suggest Tesla (NASDAQ:TSLA) has agreed to build a battery and electric vehicle factory in Indonesia. The company had been in talks with officials as far back as...",top 5 things to watch in markets in the week ahead,by michael elkins local news reports suggest tesla nasdaqtsla has agreed to build a battery and electric vehicle factory in indonesia the company had been in talks with officials as far back as,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.2732}",True,True
243,"May 20, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Geoffrey Smith 
Investing.com -- Tesla (NASDAQ:TSLA) stock slid to its lowest in nine months on Friday as CEO Elon Musk's ongoing spat with media took a turn for the worse. 
Tesla stock fell as...",dow futures move higher as investors brace for earnings,by geoffrey smith  investingcom  tesla nasdaqtsla stock slid to its lowest in nine months on friday as ceo elon musks ongoing spat with media took a turn for the worse  tesla stock fell as,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.6908}",False,False
244,"May 20, 2022",China's 20th Communist Party Congress: What you need to know,"By Geoffrey Smith
Investing.com -- U.S. stock markets opened higher on Friday, with short-covering the order of the day after volatile week dominated by recession fears.
By 9:44 AM ET (1344 GMT), the...",chinas 20th communist party congress what you need to know,by geoffrey smith investingcom  us stock markets opened higher on friday with shortcovering the order of the day after volatile week dominated by recession fears by 944 am et 1344 gmt the,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.6808}",True,False
245,"May 19, 2022",Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com -- The Dow fell Thursday, leaving the broader market on the precipice of an eighth-straight weekly loss as early-day attempts to claw recent losses proved short-lived...",top 5 things to watch in markets in the week ahead,by yasin ebrahim investingcom  the dow fell thursday leaving the broader market on the precipice of an eighthstraight weekly loss as earlyday attempts to claw recent losses proved shortlived,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.6124}",True,False
246,"May 19, 2022",Dow Futures Move Higher As Investors Brace for Earnings,"By Sam Boughedda
Investing.com -- Shares of Twitter Inc (NYSE:TWTR) jumped over 2.5% in late Thursday trading following a Bloomberg report that executives told employees the $44 billion deal to sell...",dow futures move higher as investors brace for earnings,by sam boughedda investingcom  shares of twitter inc nysetwtr jumped over 25 in late thursday trading following a bloomberg report that executives told employees the 44 billion deal to sell,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.296}",False,True
247,"May 19, 2022",China's 20th Communist Party Congress: What you need to know,"By Yasin Ebrahim
Investing.com -- The S&P 500 swung between gains and losses Thursday, and remained close to bear-market territory as stocks struggled to find their footing following the biggest...",chinas 20th communist party congress what you need to know,by yasin ebrahim investingcom  the sp 500 swung between gains and losses thursday and remained close to bearmarket territory as stocks struggled to find their footing following the biggest,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.152, 'neu': 0.776, 'pos': 0.072, 'compound': -0.4019}",True,False
