Date,Title,Processed Title,Sentiment Title
2021-02-03,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-02-03,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-03,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-03,Biden decides to stick with Space Force as branch of U.S. military,biden decides to stick with space force as branch of us military,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-03,"Pentagon, stumped by extremism in ranks, orders stand-down in next 60 days",pentagon stumped by extremism in ranks orders standdown in next 60 days,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-02,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-02-02,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-02-02,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-02-02,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-02-02,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-02,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-02,Trump uses impeachment response to vent about election defeat,trump uses impeachment response to vent about election defeat,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}"
2021-02-02,Russian court sentences Kremlin critic Alexei Navalny to three and half years in jail,russian court sentences kremlin critic alexei navalny to three and half years in jail,"{'neg': 0.137, 'neu': 0.784, 'pos': 0.078, 'compound': -0.2263}"
2021-02-01,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-02-01,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-02-01,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-02-01,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-02-01,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-01,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-01,"Biden statement on Myanmar is directed to all countries in the region, White House says",biden statement on myanmar is directed to all countries in the region white house says,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-02-01,Trump fundraising committee raised $30.9 million at close of 2020,trump fundraising committee raised 309 million at close of 2020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-29,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-29,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-29,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-29,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-29,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-29,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-29,"Schumer, House Democrats Make Formal Push to Repeal SALT Cap",schumer house democrats make formal push to repeal salt cap,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-28,Pro-Trump lawyer Lin Wood asked by licensing body to undergo mental health evaluation,protrump lawyer lin wood asked by licensing body to undergo mental health evaluation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-28,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-28,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-28,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-27,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-27,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-27,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-27,"U.S. Congress Republicans face dilemma in controversies around Cheney, Greene",us congress republicans face dilemma in controversies around cheney greene,"{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.1779}"
2021-01-27,"At the urging of nursing homes, a law is amended and COVID court claims are slowed",at the urging of nursing homes a law is amended and covid court claims are slowed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-26,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-26,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-26,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-26,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-26,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-26,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-26,"In early action, Biden tries to make good on pledge to heal America's racial divide",in early action biden tries to make good on pledge to heal americas racial divide,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}"
2021-01-26,Senate Republicans unite behind failed effort to challenge Trump impeachment trial,senate republicans unite behind failed effort to challenge trump impeachment trial,"{'neg': 0.243, 'neu': 0.662, 'pos': 0.096, 'compound': -0.4588}"
2021-01-25,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-25,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-25,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-25,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-25,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-25,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-25,Biden administration to tap Susan Orsega as acting surgeon general: WaPo,biden administration to tap susan orsega as acting surgeon general wapo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-25,U.S. Senate expected to confirm Blinken as Secretary of State on Tuesday,us senate expected to confirm blinken as secretary of state on tuesday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-25,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-25,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-25,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-24,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-24,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-24,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-24,U.S. Supreme Court spurns former New York lawmaker Silver's appeal,us supreme court spurns former new york lawmaker silvers appeal,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
2021-01-24,Trump administration quietly eased sanctions against Israeli mining magnate Gertler,trump administration quietly eased sanctions against israeli mining magnate gertler,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}"
2021-01-22,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-22,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-22,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-22,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-22,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-22,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-22,Senate confirmation of Biden's pick for top diplomat may come next week,senate confirmation of bidens pick for top diplomat may come next week,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}"
2021-01-22,Senators urge Biden to restore POW-MIA flag atop White House after Trump removal,senators urge biden to restore powmia flag atop white house after trump removal,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
2021-01-21,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-21,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-21,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-21,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-21,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-21,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-21,"Filibuster face-off: Schumer, McConnell at loggerheads over U.S. Senate power sharing",filibuster faceoff schumer mcconnell at loggerheads over us senate power sharing,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}"
2021-01-21,"Biden pivots away from old court battles, helps ignite new ones",biden pivots away from old court battles helps ignite new ones,"{'neg': 0.183, 'neu': 0.634, 'pos': 0.183, 'compound': 0.0}"
2021-01-20,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-20,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-20,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-20,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-20,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-20,Senate panel to meet on Yellen nomination for Treasury on Friday,senate panel to meet on yellen nomination for treasury on friday,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}"
2021-01-20,Republicans call for Senate review before U.S. re-enters Paris climate deal,republicans call for senate review before us reenters paris climate deal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-20,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-20,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-20,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-20,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-20,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-20,"Pearls, purple and American designers mark a new U.S. administration",pearls purple and american designers mark a new us administration,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-20,Trump's vice president Pence applauds successor at inauguration,trumps vice president pence applauds successor at inauguration,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.5106}"
2021-01-19,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-19,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-19,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-19,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-19,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-19,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-19,Exclusive: Biden administration considers creating White House antitrust czar - sources,exclusive biden administration considers creating white house antitrust czar  sources,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.4019}"
2021-01-19,Trump seeks to curb foreign cyber meddling on last day in office,trump seeks to curb foreign cyber meddling on last day in office,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-19,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-19,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-19,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-19,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-19,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-19,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-19,"Analysis: Trump's legacy - A more divided America, a more unsettled world",analysis trumps legacy  a more divided america a more unsettled world,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3804}"
2021-01-19,Explainer: How Biden could use his whole government to take on climate change,explainer how biden could use his whole government to take on climate change,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-18,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-18,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-18,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-18,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-18,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-18,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-18,Biden to block Trump's plan to lift COVID-19 European travel restrictions,biden to block trumps plan to lift covid19 european travel restrictions,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4404}"
2021-01-17,"White House confirms Trump lifting EU, Brazil travel restrictions Jan. 26",white house confirms trump lifting eu brazil travel restrictions jan 26,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-16,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-15,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-15,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-15,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-15,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-15,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-15,Explainer: Can Trump pardon himself? Would the courts reject the move?,explainer can trump pardon himself would the courts reject the move,"{'neg': 0.193, 'neu': 0.643, 'pos': 0.164, 'compound': -0.1027}"
2021-01-15,"U.S. health secretary Azar resigns, cites Capitol attack: CNN",us health secretary azar resigns cites capitol attack cnn,"{'neg': 0.435, 'neu': 0.565, 'pos': 0.0, 'compound': -0.6597}"
2021-01-14,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-14,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-14,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-14,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-14,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-14,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-14,Twitter says White House Twitter accounts will be transferred to Biden admin,twitter says white house twitter accounts will be transferred to biden admin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-14,"Washington to close metro stations, Delta bans guns to D.C. ahead of inauguration",washington to close metro stations delta bans guns to dc ahead of inauguration,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-13,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"{'neg': 0.212, 'neu': 0.616, 'pos': 0.171, 'compound': 0.1027}"
2021-01-13,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-01-13,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
2021-01-13,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-01-13,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-13,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-13,"Off-duty cops, other officials face reckoning after rallying for Trump in D.C",offduty cops other officials face reckoning after rallying for trump in dc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-01-13,Pelosi wants fines for U.S. lawmakers who don't comply with firearms screening,pelosi wants fines for us lawmakers who dont comply with firearms screening,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
