Date,Title,Processed Title,Sentiment Title
2021-03-15,Australia to proceed with AstraZeneca COVID-19 vaccine despite pause in Europe,australia proceed astrazeneca covid19 vaccine despite pause europe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-15,"Tyson Foods, JBS USA meatpacking workers receive COVID-19 vaccines",tyson foods jbs usa meatpacking workers receive covid19 vaccines,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-15,U.S. drug distributors urge govt to boost COVID-19 vaccine supply network,us drug distributors urge govt boost covid19 vaccine supply network,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
2021-03-15,"Boston Marathon to cap entrants at 20,000 amid COVID-19",boston marathon cap entrants 20000 amid covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-15,"Golf: Woodland tests positive for COVID-19, withdraws from Honda Classic",golf woodland test positive covid19 withdraw honda classic,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.5574}"
2021-03-15,"U.S. COVID-19 deaths fall 22% last week, daily vaccinations set record",us covid19 deaths fall 22 last week daily vaccinations set record,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-15,Most Americans who got first COVID-19 vaccine dose also got final shot: CDC,americans get first covid19 vaccine dose also get final shoot cdc,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}"
2021-03-15,"WHO scientist says no deaths linked to COVID-19 shots, urges against panic",scientist say deaths link covid19 shots urge panic,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5106}"
2021-03-15,"Exclusive: Regular booster vaccines are the future in battle with COVID-19 virus, top genome expert says",exclusive regular booster vaccines future battle covid19 virus top genome expert say,"{'neg': 0.174, 'neu': 0.604, 'pos': 0.221, 'compound': -0.0772}"
2021-03-15,Italy suspends use of AstraZeneca COVID vaccine nationwide,italy suspend use astrazeneca covid vaccine nationwide,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.3182}"
2021-03-15,Moderna testing new COVID-19 vaccine as potential booster shot,moderna test new covid19 vaccine potential booster shoot,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}"
2021-03-15,"Hong Kong's tough COVID-19 rules see babies isolated, families cramped in tiny spaces",hong kong tough covid19 rule see baby isolate families cramp tiny space,"{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.4767}"
2021-03-15,Italian priest recalls COVID-19 'nightmare' of coffin-filled church,italian priest recall covid19 nightmare coffinfilled church,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-15,"Focus: Money, talent flowing into mRNA sector after COVID-19 success",focus money talent flow mrna sector covid19 success,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.7579}"
2021-03-15,"Dane who died from blood clot after AstraZeneca shot had `unusual symptoms', agency says",dane die blood clot astrazeneca shoot unusual symptoms agency say,"{'neg': 0.441, 'neu': 0.559, 'pos': 0.0, 'compound': -0.743}"
2021-03-15,China will remove capacity limits of entertainment venues in low-risk areas of COVID-19,china remove capacity limit entertainment venues lowrisk areas covid19,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}"
2021-03-15,Facebook to label all posts about COVID-19 vaccines,facebook label post covid19 vaccines,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-15,Analysis: China's ambitious COVID-19 vaccination plan to test its production capability,analysis china ambitious covid19 vaccination plan test production capability,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4767}"
2021-03-15,Philippine president's spokesman tests positive for COVID-19,philippine president spokesman test positive covid19,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}"
2021-03-15,Unthinkable? EU considers getting a vaccine boost from Russia's Sputnik,unthinkable eu consider get vaccine boost russia sputnik,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
2021-03-14,Netherlands halts use of AstraZeneca COVID-19 vaccine,netherlands halt use astrazeneca covid19 vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-14,Ireland latest country to suspend AstraZeneca COVID-19 vaccine,ireland latest country suspend astrazeneca covid19 vaccine,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.3182}"
2021-03-14,AstraZeneca finds no evidence of increased blood clot risk from vaccine,astrazeneca find evidence increase blood clot risk vaccine,"{'neg': 0.202, 'neu': 0.577, 'pos': 0.221, 'compound': 0.0516}"
2021-03-14,Fauci hopes Trump will push his supporters to get COVID-19 vaccine,fauci hop trump push supporters get covid19 vaccine,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
2021-03-14,French labour minister tests positive for COVID-19,french labour minister test positive covid19,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}"
2021-03-13,"French coronavirus cases near 30,000 as vaccinations top 5 million",french coronavirus case near 30000 vaccinations top 5 million,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}"
2021-03-13,Portuguese island in middle of Atlantic close to COVID-19 herd immunity: doctor,portuguese island middle atlantic close covid19 herd immunity doctor,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-13,Police blitz targets parties driving Brazil's deadly COVID-19 surge,police blitz target party drive brazil deadly covid19 surge,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
2021-03-13,Actress strips at Cesar Awards to protest France's COVID-19 strategy,actress strip cesar award protest france covid19 strategy,"{'neg': 0.174, 'neu': 0.522, 'pos': 0.304, 'compound': 0.3612}"
2021-03-13,Hong Kong orders compulsory coronavirus testing after gym cluster hits financial community,hong kong order compulsory coronavirus test gym cluster hit financial community,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-12-03,Australia records first local COVID-19 case in two weeks,australia record first local covid19 case two weeks,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-12-03,Former Trump coronavirus coordinator Birx to join Texas air purifier maker,former trump coronavirus coordinator birx join texas air purifier maker,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}"
2021-12-03,Exclusive: AstraZeneca to seek U.S. authorization for COVID-19 vaccine this month or early next - sources,exclusive astrazeneca seek us authorization covid19 vaccine month early next source,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.128}"
2021-12-03,COVID-19 situation in Paris area extremely tense: French PM,covid19 situation paris area extremely tense french pm,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4005}"
2021-12-03,Exclusive: U.S. workplace safety regulator will review COVID-19 enforcement under Trump,exclusive us workplace safety regulator review covid19 enforcement trump,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5106}"
2021-12-03,France approves J&J's Janssen COVID-19 vaccine,france approve jj janssen covid19 vaccine,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.25}"
2021-12-03,Congo delays AstraZeneca coronavirus vaccine rollout,congo delay astrazeneca coronavirus vaccine rollout,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.3182}"
2021-12-03,EU COVID-19 certificates 'must prevent discrimination': draft,eu covid19 certificate must prevent discrimination draft,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.0258}"
2021-12-03,Armenian president taken to hospital with COVID-19 complications: agencies,armenian president take hospital covid19 complications agencies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-12-03,Italy to impose nationwide coronavirus lockdown over Easter weekend - draft decree,italy impose nationwide coronavirus lockdown easter weekend draft decree,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
2021-12-03,Malaysia defends coronavirus fake news law amid outcry,malaysia defend coronavirus fake news law amid outcry,"{'neg': 0.516, 'neu': 0.484, 'pos': 0.0, 'compound': -0.7506}"
2021-12-03,COVID-19 outbreak at Hong Kong gym sends shivers through expat community,covid19 outbreak hong kong gym send shiver expat community,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-12-03,"Badminton: U.S. Open, Canada Open cancelled due to COVID-19",badminton us open canada open cancel due covid19,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.25}"
2021-11-03,"Novavax vaccine 96% effective against original coronavirus, 86% vs British variant in UK trial",novavax vaccine 96 effective original coronavirus 86 vs british variant uk trial,"{'neg': 0.153, 'neu': 0.529, 'pos': 0.318, 'compound': 0.4215}"
2021-11-03,All coronavirus restrictions lifted from New Zealand's largest city,coronavirus restrictions lift new zealand largest city,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,Coronavirus variants could cause third wave in Ontario: expert panel,coronavirus variants could cause third wave ontario expert panel,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,Brazil hospitals pushed to limit as COVID-19 death toll soars,brazil hospitals push limit covid19 death toll soar,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5994}"
2021-11-03,Garcia to sit out week before Masters to minimize COVID-19 risk,garcia sit week master minimize covid19 risk,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
2021-11-03,"COVID-19 situation in Paris region very worrying, minister says",covid19 situation paris region worry minister say,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.4404}"
2021-11-03,Chile announces new measures to keep middle class afloat amid coronavirus crisis,chile announce new measure keep middle class afloat amid coronavirus crisis,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.6249}"
2021-11-03,"Hungary publishes Chinese, Russian vaccine contracts amid COVID-19 surge",hungary publish chinese russian vaccine contract amid covid19 surge,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,Turkey plans to vaccinate 50 million people against COVID-19 before autumn,turkey plan vaccinate 50 million people covid19 autumn,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,"Portugal extends COVID-19 emergency, end of lockdown in sight",portugal extend covid19 emergency end lockdown sight,"{'neg': 0.28, 'neu': 0.538, 'pos': 0.183, 'compound': -0.2263}"
2021-11-03,Swedish Crown Princess Victoria tests positive for COVID-19: Royal court,swedish crown princess victoria test positive covid19 royal court,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5574}"
2021-11-03,"Palestinians receive 40,000 COVID-19 vaccines from UAE",palestinians receive 40000 covid19 vaccines uae,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,Athletes in limbo as COVID-19 scuppers Tokyo Games qualification events,athletes limbo covid19 scupper tokyo game qualification events,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,France eases COVID-19 restrictions on international travel,france ease covid19 restrictions international travel,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
2021-11-03,Americans seek compensation for failed COVID-19 treatments from U.S. fund,americans seek compensation fail covid19 treatments us fund,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.5423}"
2021-11-03,India sees worst COVID-19 increase since Christmas as western state battles surge,india see worst covid19 increase since christmas western state battle surge,"{'neg': 0.394, 'neu': 0.471, 'pos': 0.135, 'compound': -0.6597}"
2021-11-03,Tanzania opposition leader says Magufuli in India with COVID-19,tanzania opposition leader say magufuli india covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,EU study finds COVID-19 has already wiped out 6 million jobs,eu study find covid19 already wipe 6 million job,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,Pfizer/BioNTech say COVID-19 vaccine likely to prevent asymptomatic infection,pfizerbiontech say covid19 vaccine likely prevent asymptomatic infection,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.0258}"
2021-11-03,Europe begins rolling review of Eli Lilly's antibodies for COVID-19,europe begin roll review eli lilly antibodies covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-11-03,South Korea extends use of AstraZeneca COVID-19 vaccine to people aged 65 and over,south korea extend use astrazeneca covid19 vaccine people age 65,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.1779}"
2021-11-03,Unafraid but cautious: climbers return to Everest after COVID-19 closure,unafraid cautious climbers return everest covid19 closure,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.1027}"
2021-10-03,CDC finds COVID-19 drove 15% spike in U.S. death rate in 2020: Politico,cdc find covid19 drive 15 spike us death rate 2020 politico,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5994}"
2021-10-03,Biden says Americans will be first to get vaccines; any surplus to be shared,biden say americans first get vaccines surplus share,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
2021-10-03,Canadian MLS clubs to play home openers in U.S. due to COVID-19,canadian mls club play home openers us due covid19,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}"
2021-10-03,"North America sees drop in COVID-19 cases, Brazil surge worrying, says PAHO",north america see drop covid19 case brazil surge worry say paho,"{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.6124}"
2021-10-03,"Pollen level in air linked to COVID-19 rates; robust vaccine responses seen during pregnancy, lactation",pollen level air link covid19 rat robust vaccine responses see pregnancy lactation,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}"
2021-10-03,"Explainer: Activists, drug groups split over suspending COVID-19 shot patents",explainer activists drug group split suspend covid19 shoot patent,"{'neg': 0.402, 'neu': 0.598, 'pos': 0.0, 'compound': -0.5719}"
2021-10-03,Preliminary data indicates Sinovac COVID-19 vaccine effective against Brazilian P1 variant: official,preliminary data indicate sinovac covid19 vaccine effective brazilian p1 variant official,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4767}"
2021-10-03,Greek police officer suspended after man beaten during COVID-19 checks,greek police officer suspend man beat covid19 check,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3182}"
2021-10-03,"Texas sheds coronavirus mask, occupancy restrictions",texas shed coronavirus mask occupancy restrictions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-10-03,"Rich, poor nations lock horns over bid to waive COVID vaccine patents",rich poor nations lock horn bid waive covid vaccine patent,"{'neg': 0.211, 'neu': 0.544, 'pos': 0.245, 'compound': 0.128}"
2021-10-03,"U.S. jail population plunged as COVID-19 spread, Justice Department says",us jail population plunge covid19 spread justice department say,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.5267}"
2021-10-03,Antibiotics may have been overused in COVID-19 patients: U.S. study,antibiotics may overuse covid19 patients us study,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-10-03,UNICEF chief: $1 billion more needed for COVAX COVID-19 vaccine rollout,unicef chief 1 billion need covax covid19 vaccine rollout,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-10-03,"World is missing chance for green recovery from COVID-19, U.N. says",world miss chance green recovery covid19 un say,"{'neg': 0.167, 'neu': 0.625, 'pos': 0.208, 'compound': 0.1027}"
2021-10-03,"EU, UK in new skirmish over vaccines as post-Brexit ties sour",eu uk new skirmish vaccines postbrexit tie sour,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-10-03,"Fraud, airport delays spur move for secure COVID-19 test document",fraud airport delay spur move secure covid19 test document,"{'neg': 0.421, 'neu': 0.414, 'pos': 0.166, 'compound': -0.5719}"
2021-10-03,"Black, Hispanic Americans lag in COVID-19 vaccination as outreach efforts struggle",black hispanic americans lag covid19 vaccination outreach efforts struggle,"{'neg': 0.367, 'neu': 0.469, 'pos': 0.164, 'compound': -0.3818}"
2021-09-03,"U.S. government to ship 18.5 million doses of COVID vaccine this week, White House says",us government ship 185 million dose covid vaccine week white house say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-09-03,"Golf: Willett tests positive for COVID-19, withdraws from Players",golf willett test positive covid19 withdraw players,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}"
2021-09-03,PGA Tour will test for COVID-19 for 'foreseeable future': Monahan,pga tour test covid19 foreseeable future monahan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-09-03,U.S. administers 93.7 million doses of COVID-19 vaccines: CDC,us administer 937 million dose covid19 vaccines cdc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-09-03,French coronavirus patients in intensive care highest since end November,french coronavirus patients intensive care highest since end november,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}"
2021-09-03,"No contract signed to produce Russian COVID-19 shot, says French official",contract sign produce russian covid19 shoot say french official,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}"
2021-09-03,Palestinian hospitals fill up as Israel loosens COVID-19 restrictions,palestinian hospitals fill israel loosen covid19 restrictions,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-09-03,"EU's Breton expects J&J vaccine OK soon, not worried about overall second-quarter doses",eu breton expect jj vaccine ok soon worry overall secondquarter dose,"{'neg': 0.192, 'neu': 0.53, 'pos': 0.278, 'compound': 0.0772}"
2021-09-03,UK says it has not blocked any COVID-19 vaccine exports,uk say block covid19 vaccine export,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.4404}"
2021-09-03,PGA Tour cancels 2021 Canadian Open due to COVID-19 challenges,pga tour cancel 2021 canadian open due covid19 challenge,"{'neg': 0.194, 'neu': 0.68, 'pos': 0.126, 'compound': -0.1779}"
2021-09-03,UK officials urge caution on easing COVID-19 lockdown,uk officials urge caution ease covid19 lockdown,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}"
2021-09-03,Gymnastics: All-Around World Cup in Tokyo cancelled due to COVID-19 impact,gymnastics allaround world cup tokyo cancel due covid19 impact,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.25}"
2021-09-03,China launches COVID-19 vaccination certificates for cross-border travel,china launch covid19 vaccination certificate crossborder travel,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-08-03,"Canada set to mourn COVID-19 victims, salute health workers on March 11",canada set mourn covid19 victims salute health workers march 11,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.6249}"
2021-08-03,Pfizer/BioNTech COVID-19 vaccine neutralizes Brazil variant in lab study,pfizerbiontech covid19 vaccine neutralize brazil variant lab study,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-08-03,A quick swab and a boarding pass: Israel's El Al launches check-in COVID-19 test,quick swab board pass israel el al launch checkin covid19 test,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-08-03,U.S. administers 92.1 million doses of COVID-19 vaccines: CDC,us administer 921 million dose covid19 vaccines cdc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-08-03,"New U.S. COVID-19 cases fall 12% last week, vaccinations top 2 million a day",new us covid19 case fall 12 last week vaccinations top 2 million day,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}"
2021-08-03,French COVID-19 ICU figures at a more than 14-week high,french covid19 icu figure 14week high,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-08-03,Waiving patents alone won't solve COVID-19 vaccine access: developers,waive patent alone wont solve covid19 vaccine access developers,"{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.3802}"
2021-08-03,Brazil study suggests AstraZeneca vaccine is effective against Brazil COVID-19 variant,brazil study suggest astrazeneca vaccine effective brazil covid19 variant,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4767}"
2021-08-03,"Pope defends Iraqi trip despite COVID-19 risk, says God will provide",pope defend iraqi trip despite covid19 risk say god provide,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.443}"
2021-08-03,Syria's Assad and his wife test positive for COVID-19,syria assad wife test positive covid19,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}"
2021-08-03,'Sell the house': Latin Americans beg and borrow to pay COVID-19 debts,sell house latin americans beg borrow pay covid19 debts,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}"
2021-08-03,"In Japan, vending machines help ease access to COVID-19 tests",japan vend machine help ease access covid19 test,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.6369}"
2021-07-03,U.S. says Russian-backed outlets spread COVID-19 vaccine 'disinformation',us say russianbacked outlets spread covid19 vaccine disinformation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-07-03,Austria suspends AstraZeneca COVID-19 vaccine batch after death,austria suspend astrazeneca covid19 vaccine batch death,"{'neg': 0.554, 'neu': 0.446, 'pos': 0.0, 'compound': -0.7351}"
2021-07-03,'Not running away': Women fighting on Britain's COVID-19 front line,run away women fight britain covid19 front line,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}"
2021-06-03,NHS England invites people aged 56 to 59 to book COVID-19 vaccinations in coming week,nhs england invite people age 56 59 book covid19 vaccinations come week,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.1531}"
2021-06-03,"New Zealand's Auckland emerges from lockdown, Australia starts AstraZeneca vaccinations",new zealand auckland emerge lockdown australia start astrazeneca vaccinations,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-06-03,Venezuela's Maduro receives first dose of Sputnik V coronavirus vaccine,venezuela maduro receive first dose sputnik v coronavirus vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-06-03,Merck says study shows COVID-19 drug causes quick reduction in virus,merck say study show covid19 drug cause quick reduction virus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-05-03,T cell response to virus variants remains potent; Asthma does not raise severe COVID-19 risk,cell response virus variants remain potent asthma raise severe covid19 risk,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.5719}"
2021-05-03,Brazil variant can reinfect virus survivors; COVID-19 vaccine antibodies pass into breast milk,brazil variant reinfect virus survivors covid19 vaccine antibodies pass breast milk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-05-03,Pan-American canoe sprint qualifiers cancelled due to COVID-19,panamerican canoe sprint qualifiers cancel due covid19,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.25}"
2021-05-03,WHO says report on China mission on COVID-19 origins due in mid-March,say report china mission covid19 origins due midmarch,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-05-03,Italy extends COVID-19 curbs in more regions as new cases pile up,italy extend covid19 curb regions new case pile,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.1779}"
2021-05-03,Brazil women suffer in silence as COVID-19 sparks domestic terror,brazil women suffer silence covid19 spark domestic terror,"{'neg': 0.5, 'neu': 0.362, 'pos': 0.138, 'compound': -0.7184}"
2021-05-03,Eight Astros pitchers out due to COVID-19 protocols,eight astros pitchers due covid19 protocols,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-05-03,'Coronavirus can't kill me now'; Africans cheer rollout of COVAX vaccinations,coronavirus cant kill africans cheer rollout covax vaccinations,"{'neg': 0.217, 'neu': 0.482, 'pos': 0.3, 'compound': 0.2584}"
2021-05-03,Italy 2020 death toll is highest since World War Two as COVID-19 hits,italy 2020 death toll highest since world war two covid19 hit,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.8316}"
2021-05-03,Rwanda becomes first African nation to use Pfizer COVID-19 vaccine,rwanda become first african nation use pfizer covid19 vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-05-03,Swiss plan free coronavirus tests for population,swiss plan free coronavirus test population,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
2021-05-03,"Alaska's Iditarod sled dog race is on, with COVID-19-altered course",alaska iditarod sled dog race covid19altered course,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-05-03,"After record COVID-19 deaths, Bolsonaro tells Brazilians to stop 'whining'",record covid19 deaths bolsonaro tell brazilians stop whine,"{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.5719}"
2021-04-03,COVID-19 vaccine confidence grows as side effect worries fade,covid19 vaccine confidence grow side effect worry fade,"{'neg': 0.238, 'neu': 0.492, 'pos': 0.27, 'compound': 0.1027}"
2021-04-03,Europe reviewing Russia's COVID-19 vaccine,europe review russia covid19 vaccine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-04-03,German business decries gradual easing of coronavirus curbs as 'disaster',german business decry gradual ease coronavirus curb disaster,"{'neg': 0.325, 'neu': 0.476, 'pos': 0.198, 'compound': -0.3818}"
2021-04-03,Health policies a shot in the arm for west European insurers hit by COVID-19,health policies shoot arm west european insurers hit covid19,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}"
2021-04-03,Efficacy data for India's own COVID-19 vaccine could boost public acceptance,efficacy data india covid19 vaccine could boost public acceptance,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}"
2021-03-03,T cell response to virus variants remains potent; Asthma does not raise severe COVID-19 risk,cell response virus variants remain potent asthma raise severe covid19 risk,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.5719}"
2021-03-03,'When will it end?': How a changing virus is reshaping scientists’ views on COVID-19,end change virus reshape scientists view covid19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-03,Second UK trial to study gout drug colchicine as COVID-19 treatment,second uk trial study gout drug colchicine covid19 treatment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2021-03-03,"North Korea measures to stem COVID-19 worsen abuses, hunger: U.N. expert",north korea measure stem covid19 worsen abuse hunger un expert,"{'neg': 0.576, 'neu': 0.424, 'pos': 0.0, 'compound': -0.8591}"
2021-03-03,"Germany to ease COVID-19 curbs, ramp up vaccinations",germany ease covid19 curb ramp vaccinations,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
2021-03-03,"Explosion at Dutch COVID-19 test centre appears intentional, police say",explosion dutch covid19 test centre appear intentional police say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
