Date,Title,Text
"Jul 08, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Andy Sullivan
WASHINGTON (Reuters) - With the number of Americans voting by mail on Nov. 3 expected to nearly double due to COVID-19, election experts see little reason to..."
"Jul 03, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Sarah N. Lynch
WASHINGTON (Reuters) - Geoffrey Berman, the top federal prosecutor in Manhattan who was ousted from his job last month amid an investigation by his office into..."
"Jul 02, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Karen Freifeld
(Reuters) - A senior U.S. Commerce Department official involved in export policy has resigned, a spokesman said on Wednesday, marking the departure of a..."
"Jun 28, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Rich McKay
ATLANTA (Reuters) - Georgia Governor Brian Kemp on Friday signed a hate crimes bill that provides for extra penalties for crimes motivated by race, color, gender or..."
"Jun 26, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Liz Hampton
DENVER (Reuters) - A Colorado environmental group is reviving a push to get an anti-fracking measure on the U.S. state's November ballot, just two weeks after a..."
"Jun 25, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Patricia Zengerle
WASHINGTON (Reuters) - The U.S. Senate voted 90-7 on Thursday to debate the annual National Defense Authorization Act, or NDAA, setting the stage for a battle..."
"Jun 24, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Sarah N. Lynch and Diane Bartz
WASHINGTON (Reuters) - The federal office that led the prosecution of President Donald Trump's friend Roger Stone received ""heavy pressure from..."
"Jun 23, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Tom Brenner
WASHINGTON (Reuters) - Protesters tried tearing down a statue of Andrew Jackson, the seventh president of the United States, in a park near the White House on..."
"Jun 20, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gabriella Borter
(Reuters) - Tennessee lawmakers passed one of the tightest abortion restrictions in the country on Friday, banning the procedure once a fetal heartbeat is..."
"Jun 17, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Eric M. Johnson, Tracy Rucinski and David Shepardson
SEATTLE/CHICAGO/TRURO, Mass. (Reuters) - U.S. senators introduced legislation on Tuesday that would strengthen FAA oversight..."
"Jun 15, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Deena Beasley and Manas Mishra
(Reuters) - The U.S. Food and Drug Administration on Monday revoked its emergency use authorization for hydroxychloroquine to treat COVID-19, but..."
"Jun 14, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Brad Brooks and Dan Whitcomb
(Reuters) - Protesters shut down a major highway in Atlanta on Saturday and set fire to a Wendy's (NASDAQ:WEN) restaurant where a black man was shot..."
"Jun 14, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Peter Szekely
(Reuters) - Kentucky on Friday agreed to remove a statue of Confederate President Jefferson Davis from its State Capitol building, the latest action in a renewed..."
"Jun 14, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By John Whitesides
(Reuters) - U.S. Representative Denver Riggleman, who drew criticism from some fellow Virginia Republicans after presiding at a gay wedding last year, faces a..."
"Jun 10, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Idrees Ali
WASHINGTON (Reuters) - The U.S. Navy is working to ban the Confederate battle flag from all public spaces on Navy installations, ships and aircraft, the service said..."
"Jun 05, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jan Wolfe
(Reuters) - The White House unlawfully suspended the press credentials of a reporter who got in an argument with a supporter of President Donald Trump at a public..."
"Jun 05, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By James Oliphant
DOVER, Del. (Reuters) - Democratic White House candidate Joe Biden on Friday criticized Republican President Donald Trump for prematurely celebrating a..."
"Jun 03, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein and Peter Szekely
(Reuters) - The American Civil Liberties Union has accused Minnesota law enforcement of wrongly arresting, injuring and harassing journalists..."
"Jun 03, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Phil Stewart and Idrees Ali
WASHINGTON (Reuters) - U.S. Defense Secretary Mark Esper said on Wednesday he does not support invoking the Insurrection Act to deploy active-duty..."
"Jun 01, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Alexandra Alper
WASHINGTON (Reuters) - A group of Republican lawmakers plans to unveil legislation this week to keep Americans from investing in foreign defense companies with..."
"May 28, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Martina
DETROIT (Reuters) - Joe Biden would sanction China if president for its plan to impose new national security rules on Hong Kong, his campaign said on Wednesday,..."
"May 28, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Simon Lewis
WASHINGTON (Reuters) - Wisconsin will send absentee ballot applications to more than 2.7 million registered voters, the state's election commission agreed on..."
"May 19, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Susan Cornwell
WASHINGTON (Reuters) - The only Republican member of the U.S. Congress from Oregon is retiring, setting off a mad scramble to replace him that may be largely..."
"May 15, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Brad Brooks
AUSTIN, Texas (Reuters) - A Texas appeals court on Thursday upheld a lower court ruling that temporarily expanded mail-in balloting for any voters who fear for their..."
"May 15, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Susan Cornwell
WASHINGTON (Reuters) - The U.S. House of Representatives on Friday will vote on a measure temporarily allowing members to vote from outside the Capitol so they..."
"May 13, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Simon Lewis
WASHINGTON (Reuters) - The Democratic Party's rules committee moved on Tuesday to allow organizers to change the format of the party's U.S. presidential nominating..."
"May 10, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Tim Reid
(Reuters) - President Donald Trump’s re-election campaign launched a massive, multi-million dollar ad blitz against presumptive Democratic presidential nominee Joe..."
"May 10, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Patricia Zengerle
WASHINGTON (Reuters) - Five U.S. Senate Republicans introduced a bill on Wednesday seeking a review of U.S. participation in the World Health Organization and..."
"May 06, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Karen Freifeld and Alexandra Alper
WASHINGTON (Reuters) - A group of Senate Republicans is urging U.S. President Donald Trump to avoid hurting American chipmakers, which they..."
"May 06, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Jan Wolfe
WASHINGTON (Reuters) - Rick Bright, the ousted director of a U.S. agency responsible for developing a coronavirus vaccine, will testify before a U.S. House of..."
"May 01, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Andy Sullivan
WASHINGTON (Reuters) - Republicans in the U.S. Senate have postponed plans to advance Federal Reserve nominee Judy Shelton, according to a congressional source,..."
"Apr 28, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Trevor Hunnicutt
(Reuters) - Alumni of Senator Bernie Sanders' unsuccessful presidential campaigns on Tuesday said they had started a new political fundraising group to support..."
"Apr 22, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jeff Mason, Steve Holland and Ted Hesson
WASHINGTON (Reuters) - President Donald Trump said on Tuesday his new U.S. immigration ban would last 60 days and apply to those seeking..."
"Apr 21, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Susan Cornwell and Patricia Zengerle
WASHINGTON (Reuters) - U.S. Democrats and Republicans in Congress feuded on Monday over who was responsible for delay even as they worked on..."
"Apr 07, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Steve Holland
WASHINGTON (Reuters) - U.S. President Donald Trump notified Congress on Friday that he is firing the inspector general of the U.S. intelligence community who was..."
"Apr 07, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By John Whitesides
(Reuters) - Republican legislative leaders in Wisconsin rejected Democratic Governor Tony Evers' call on Friday to cancel in-person voting and delay next week's..."
"Mar 25, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Kim Khan
Investing.com - President Donald Trump will use the Defense Production Act that he recently invoked to produce test kits for the coronavirus, according to published..."
"Mar 23, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Amanda Becker
WASHINGTON (Reuters) - Billionaire media mogul Mike Bloomberg will transfer $18 million to the Democratic National Committee (DNC) and several of the field offices..."
"Mar 19, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Pete Schroeder
WASHINGTON (Reuters) - All payments on mortgages, credit cards, small-business loans and other consumer debt would be indefinitely suspended under a plan unveiled..."
"Mar 19, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Ginger Gibson
WASHINGTON (Reuters) - Former Vice President Joe Biden extended his lead in the delegate race for the Democratic presidential nomination on Tuesday, sweeping the..."
"Mar 17, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com - The European Union agreed on Tuesday to close the bloc's external borders for 30 days in a coordinated effort to contain the Covid-19 outbreak. But..."
"Mar 15, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein and Diane Bartz
(Reuters) - Georgia elections officials have delayed the state's presidential primary set for March 24 until May 19 because of the..."
"Mar 15, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Trevor Hunnicutt and Sharon Bernstein
(Reuters) - Democratic presidential hopeful Joe Biden has endorsed former rival Elizabeth Warren's plan to reform consumer bankruptcy..."
"Mar 15, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jan Wolfe and Brendan O'Brien
WASHINGTON/CHICAGO (Reuters) - President Donald Trump said on Saturday he had taken a coronavirus test but that his temperature was ""totally..."
"Mar 12, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Kim Khan 
Investing.com - A Brazilian government minister who met with U.S. President Donald Trump over the weekend has tested positive for the novel coronavirus Thursday,..."
"Mar 12, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Nick Brown
(Reuters) - U.S. residents will begin receiving census forms in the mail as early as Thursday as the federal government kicks off its once-a-decade count of the..."
"Mar 12, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Aram Roston and Marisa Taylor
WASHINGTON (Reuters) - The White House has ordered federal health officials to treat top-level coronavirus meetings as classified, an unusual step..."
"Mar 10, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jarrett Renshaw
WASHINGTON (Reuters) - Priorities USA, a Democratic super PAC with the goal of defeating President Donald Trump, is preparing an advertising campaign to defend..."
"Mar 10, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Susan Cornwell and Jeff Mason
WASHINGTON/WEST PALM BEACH, Fla. (Reuters) - The organizer of a large gathering of prominent U.S. conservative politicians and activists said on..."
"Mar 08, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jeff Mason and Steve Holland
PALM BEACH, Fla./WASHINGTON (Reuters) - President Donald Trump parted ways on Friday with acting White House chief of staff Mick Mulvaney and..."
"Mar 06, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Mark Hosenball
WASHINGTON (Reuters) - The former British intelligence officer who produced a 'dossier' linking Donald Trump and his presidential campaign to Russia has..."
"Mar 06, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Tim Reid
(Reuters) - Officials in Michigan are telling election clerks to repeatedly sanitize voting booths, touchscreen machines, pencils and other equipment ahead of..."
"Mar 05, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Sharon Bernstein
(Reuters) - The highly contagious coronavirus currently making its way around the world had its first impact on the 2020 U.S. election campaign as Washington..."
"Mar 05, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By David Morgan
WASHINGTON (Reuters) - A U.S. Senate Republican disclosed the next step in his probe of Democratic presidential candidate Joe Biden's son on Wednesday, after..."
"Mar 05, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jan Wolfe and Lawrence Hurley
WASHINGTON (Reuters) - U.S. Chief Justice John Roberts on Wednesday issued an unusual statement criticizing what he called ""dangerous"" comments..."
"Mar 04, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By James Oliphant
WASHINGTON (Reuters) - With the dramatic winnowing of the Democratic presidential field, the 14 nominating contests held on Tuesday largely came down to a single..."
"Mar 03, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Jonathan Stempel
NEW YORK (Reuters) - U.S. President Donald Trump's re-election campaign sued the Washington Post for libel on Tuesday over two opinion pieces that it said..."
"Mar 03, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Ginger Gibson
WASHINGTON (Reuters) - Fourteen states and one U.S. territory are hosting Super Tuesday primary elections, a flurry that could bring more clarity about which..."
"Mar 02, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Trevor Hunnicutt and James Oliphant
MONTGOMERY, Ala. - Joe Biden got the win in South Carolina he desperately needed.
The former vice president's decisive victory on..."
"Mar 02, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Steve Holland and Ted Hesson
WASHINGTON (Reuters) - The United States is considering shutting off the country's southern border with Mexico to control the spread of the new..."
"Mar 02, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jonathan Landay and Humeyra Pamuk
WASHINGTON (Reuters) - President Donald Trump's quest for a second term received a boost on Saturday from the deal with the Taliban for a..."
"Feb 29, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Lisa Lambert
WASHINGTON (Reuters) - White House Acting Chief of Staff Mick Mulvaney on Friday played down the deadly coronavirus that has caused U.S. stock markets to plummet,..."
"Feb 28, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Valerie Volcovici
WASHINGTON (Reuters) - Media billionaire Michael Bloomberg would allow the United States to keep exporting crude oil overseas if he is elected president, his..."
"Feb 28, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Brendan O'Brien
Milwaukee (Reuters) - A Molson Coors Beverage Co employee has shot five co-workers to death before taking his own life at the company's beer-brewing..."
"Feb 26, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Steve Holland
WASHINGTON (Reuters) - President Donald Trump's campaign said on Wednesday it plans to open information centers for black voters in 15 cities in battleground..."
"Feb 26, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By James Oliphant
WASHINGTON (Reuters) - The stakes could not have been higher at the Democratic presidential debate on Tuesday, with the South Carolina primary and Super Tuesday..."
"Feb 26, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Timothy Gardner
WASHINGTON (Reuters) - U.S. Senator Marco Rubio on Tuesday said he was confident the administration of President Donald Trump will extend a ban on oil and gas..."
"Feb 25, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jason Lange
WASHINGTON (Reuters) - U.S. presidential candidate Bernie Sanders on Monday proposed spending $1.5 trillion over 10 years to create a universal child care and early..."
"Feb 25, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Michael Martina and Jarrett Renshaw
CHARLESTON, S.C. (Reuters) - Pete Buttigieg, the only veteran in the top tier of candidates seeking the Democratic presidential nomination,..."
"Feb 25, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt and Ginger Gibson
WASHINGTON (Reuters) - Jim Clyburn, the No. 3 Democrat in the House of Representatives and an influential black lawmaker from the early voting..."
"Feb 23, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Tim Reid and Simon Lewis
LAS VEGAS (Reuters) - Bernie Sanders strengthened his front-runner position for the Democratic presidential nomination with a decisive victory in the..."
"Feb 23, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Chris Kahn
NEW YORK (Reuters) - U.S. Senator Bernie Sanders appears to have an early edge in the Nevada Democratic Caucus, according to polling agency Edison Research.
Edison,..."
"Feb 22, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Yereth Rosen
ANCHORAGE, Alaska (Reuters) - Donald Trump Jr. has been granted the right to hunt a grizzly bear in northwestern Alaska near the Bering Sea town of Nome, a state..."
"Feb 20, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Ginger Gibson
WASHINGTON (Reuters) - U.S. Senator Amy Klobuchar's presidential campaign raised $5.5 million in January, leaving her with $2.9 million at the end of the..."
"Feb 20, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Sarah N. Lynch
WASHINGTON (Reuters) - U.S. District Judge Amy Berman Jackson remained silent last week when President Donald Trump attacked the prosecutors, the jurors and her..."
"Feb 20, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Simon Lewis and Tim Reid
LAS VEGAS (Reuters) - Michael Bloomberg faced a barrage of attacks at his first Democratic presidential debate on Wednesday, as his rivals rushed to..."
"Feb 19, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Chris Kahn
NEW YORK (Reuters) - As Republican President Donald Trump seeks a second term in November, Americans' interest in voting is growing faster in large cities..."
"Feb 19, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Jeff Mason and Steve Holland
WASHINGTON (Reuters) - U.S. President Donald Trump came under fire on Tuesday for commuting the sentence of Rod Blagojevich, the ex-Illinois..."
"Feb 19, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Steve Holland
LOS ANGELES (Reuters) - President Donald Trump began a four-day Western swing on Tuesday with a fundraiser in Los Angeles, the first stop on a trip aimed at making..."
"Feb 17, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By John Whitesides
(Reuters) - More than 26,000 people took part over the weekend in early voting in Nevada, the state with the next nominating contest in the Democratic White..."
"Feb 13, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Simon Lewis
WASHINGTON (Reuters) - Democratic presidential contender Bernie Sanders on Thursday urged an end to online ""bullying or ugly personal attacks"" after a powerful..."
"Feb 13, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Susan Cornwell
WASHINGTON (Reuters) - A handful of U.S. lawmakers have a unique argument for asking President Donald Trump not to slash the food stamp program - they themselves..."
"Feb 13, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jason Lange
WASHINGTON (Reuters) - U.S. presidential candidate Michael Bloomberg on Wednesday won endorsements from three Congressional Black Caucus members, a positive sign for..."
"Feb 12, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Doina Chiacu
WASHINGTON (Reuters) - Former Massachusetts Governor Deval Patrick withdrew from the race for the 2020 Democratic U.S. presidential nomination on Wednesday, failing..."
"Feb 12, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By John Whitesides and Amanda Becker
MANCHESTER, N.H. - Progressive (NYSE:PGR) Senator Bernie Sanders led New Hampshire's Democratic presidential primary on Tuesday, and..."
"Feb 11, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Sarah N. Lynch and Makini Brice
WASHINGTON (Reuters) - The U.S. Department of Justice ramped up its fight against states and municipalities that adopt ""sanctuary"" policies to..."
"Feb 10, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By John Whitesides
NASHUA, N.H. (Reuters) - U.S. Democratic presidential candidate Amy Klobuchar's poll numbers are rising, her crowds are building and she says it is finally..."
"Feb 10, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Mike Stone
WASHINGTON (Reuters) - U.S. President Donald Trump's $740.5 billion defense budget request sent to Congress on Monday includes more money for nuclear weapons and..."
"Feb 09, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jonnelle Marte
(Reuters) - U.S. Senate Democrats sent a letter this week to Federal Reserve Chair Jerome Powell asking about the steps the central bank is taking to calm money..."
"Feb 08, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Chris Kahn
NEW YORK (Reuters) - Americans are evenly split, mostly along party lines, over the U.S. Senate's acquittal of President Donald Trump at his impeachment trial,..."
"Feb 05, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jeff Mason and Steve Holland
WASHINGTON (Reuters) - President Donald Trump emerged confident and ready to press on with his re-election effort on Wednesday after the..."
"Feb 05, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Susan Cornwell, Steve Holland, Richard Cowan and James Oliphant
WASHINGTON (Reuters) - In Hollywood, it is called a false ending – where the story appears to be heading to a..."
"Feb 05, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By James Oliphant
WASHINGTON (Reuters) - President Donald Trump took the stage for his State of the Union speech in an unfamiliar position: With the wind at his back.
For most of..."
"Feb 04, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Elizabeth Culliford and Amanda Becker
WASHINGTON (Reuters) - The Nevada Democratic Party said on Tuesday it will not use the same app that led to delayed reporting of..."
"Feb 03, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Ax
DES MOINES, Iowa (Reuters) - Democratic presidential contender Tom Steyer on Monday said he expected to leave Iowa's first-in-the-nation caucuses ""with momentum""..."
"Feb 03, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Steve Holland
WASHINGTON (Reuters) - U.S. President Donald Trump is putting the final touches on an election-year State of the Union speech that figures to be high on drama,..."
"Feb 03, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Steve Holland
WEST PALM BEACH, Fla. (Reuters) - U.S. President Donald Trump and Democratic presidential candidate Mike Bloomberg traded withering taunts on Sunday, in an..."
"Jan 31, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Ted Hesson
WASHINGTON (Reuters) - U.S. President Donald Trump issued an expanded version of his travel ban on Friday that targets prospective immigrants from Nigeria and five..."
"Jan 31, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Richard Cowan, Lisa Lambert and Patricia Zengerle
WASHINGTON (Reuters) - Another pivotal Republican announced opposition on Friday to calling witnesses in President Donald..."
"Jan 31, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Trevor Hunnicutt
PELLA, Iowa - Democratic U.S. presidential candidate Joe Biden on Thursday said Bernie Sanders ""regrets"" some of his views on gun policy, remarks highlighting a..."
"Jan 30, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Chris Kahn
NEW YORK (Reuters) - After steadily rising in popularity over the last several weeks, former New York City Mayor Michael Bloomberg appears to have surpassed U.S...."
"Jan 30, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Amanda Becker
WASHINGTON (Reuters) - The American Postal Workers Union (APWU) announced on Thursday that its executive board has endorsed U.S. Senator Bernie Sanders to be the..."
"Jan 30, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jarrett Renshaw
NEW YORK (Reuters) - Former Vice President Joe Biden and U.S. Senator Bernie Sanders are leading a crowded field of candidates days before Monday's Iowa..."
"Jan 28, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Sarah N. Lynch
WASHINGTON (Reuters) - The Trump administration has resolved an internal dispute over how to handle new variants of fentanyl that it believes can beef up the..."
"Jan 28, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Michael Martina
LIVONIA, Mich. (Reuters) - Ask Victor Burch about the impeachment trial of President Donald Trump, and he will rattle off a string of issues of more pressing..."
"Jan 28, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Andrew Chung
WASHINGTON (Reuters) - The U.S. Supreme Court gave the go-ahead on Monday for one of President Donald Trump's hardline immigration policies, allowing his..."
"Jan 25, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Tim Reid
DES MOINES, Iowa (Reuters) - Democratic presidential candidate Joe Biden picked up another high profile endorsement on Saturday in Iowa, where the party’s nominating..."
"Jan 25, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Jeff Mason
WASHINGTON (Reuters) - Representative Adam Schiff, making his closing argument in the impeachment trial of U.S. President Donald Trump on Friday, seemed to have the..."
"Jan 25, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Katanga Johnson and Diane Bartz
WASHINGTON (Reuters) - Donald Trump became the first U.S. president to attend the annual March for Life in Washington on Friday, unleashing a..."
"Jan 23, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jason Lange
WASHINGTON (Reuters) - U.S. President Donald Trump fired off a new round of Twitter insults aimed at political rival Michael Bloomberg on Thursday, shortly after the..."
"Jan 23, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Joel Schectman and Christopher Bing
WASHINGTON (Reuters) - Troubled that former American spies are plying their trade for foreign governments, Congress has passed new..."
"Jan 23, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By John Whitesides
WASHINGTON (Reuters) - Democratic presidential contender Tulsi Gabbard sued Hillary Clinton for defamation on Wednesday, seeking at least $50 million in damages..."
"Jan 21, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Amanda Becker
WASHINGTON (Reuters) - Democratic U.S. Senator Elizabeth Warren said on Tuesday that if elected to the White House she would ask for the resignations of all of..."
"Jan 21, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Andy Sullivan
WASHINGTON (Reuters) - The impeachment trial of President Donald Trump begins in earnest in the U.S. Senate on Tuesday, after he was formally charged by the..."
"Jan 21, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Steve Holland
WASHINGTON (Reuters) - President Donald Trump's lawyers argued on Monday that the impeachment case against him is a product of a rigged process by Democrats..."
"Jan 18, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Amanda Becker
DES MOINES, Iowa (Reuters) - Democrats vying for the party's 2020 presidential nomination courted Iowa's teachers on Saturday by promising to oust U.S...."
"Jan 18, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Lawrence Hurley
WASHINGTON (Reuters) - The U.S. Supreme Court on Friday took up an appeal by President Donald Trump's administration seeking to enforce new federal rules..."
"Jan 18, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Jarrett Renshaw and Tim Reid
DES MOINES, Iowa (Reuters) - President Donald Trump's campaign plans to blanket Iowa with representatives and events ahead of the state's..."
"Jan 16, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Tim Reid
DES MOINES, Iowa (Reuters) - The mystery of what presidential rivals Elizabeth Warren and Bernie Sanders said to each other in a heated exchange after Tuesday..."
"Jan 15, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Patricia Zengerle
WASHINGTON (Reuters) - A top Democrat in Congress vowed on Wednesday to investigate ""profoundly alarming"" messages suggesting that the former U.S. ambassador..."
"Jan 15, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By John Whitesides and Simon Lewis
DES MOINES, Iowa (Reuters) - Bernie Sanders got a taste of life as a front-runner in the spotlight at the Democratic presidential debate in Iowa,..."
"Jan 14, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Greg Scruggs
SEATTLE (Reuters) - The Seattle City Council voted unanimously on Monday to approve campaign finance legislation banning political donations in local elections from..."
"Jan 14, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Jason Lange
SAN ANTONIO, Texas (Reuters) - U.S. presidential candidate Michael Bloomberg told Reuters he is ready to spend much of his vast fortune to oust Republican President..."
"Jan 14, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Chris Kahn
NEW YORK (Reuters) - Former Vice President Joe Biden and U.S. Senator Bernie Sanders remain the top candidates for the Democratic presidential nomination as potential..."
"Jan 09, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Steve Holland
TOLEDO, Ohio (Reuters) - President Donald Trump made the killing of Iranian general Qassem Soleimani a theme of his re-election campaign on Thursday, drawing..."
"Jan 09, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By David Morgan and Lisa Lambert
WASHINGTON (Reuters) - U.S. Democrats on Thursday vowed to keep fighting to hear witnesses at President Donald Trump's pending impeachment..."
"Jan 09, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Phil Stewart
WASHINGTON (Reuters) - U.S. President Donald Trump said on Thursday the United States killed Iranian military commander Qassem Soleimani shortly after he landed in..."
