tickers_to_predict,sentiment_filepath,window,lookback,thresh,intercept,Sharpe_ratio
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,120,15,2.0,True,0.957
"('META',)",/vader_pred_returns_rfr_test.csv,120,30,1.5,True,0.955
"('META',)",/vader_pred_returns_rfr_test.csv,120,45,1.5,True,0.955
"('META',)",/vader_pred_returns_rfr_test.csv,120,30,2.0,True,0.955
"('META',)",/vader_pred_returns_rfr_test.csv,120,15,2.0,True,0.955
"('META',)",/vader_pred_returns_rfr_test.csv,120,45,2.0,True,0.955
"('META',)",/finbert_pred_returns_rfr_test.csv,120,45,1.5,False,0.952
"('META',)",/finbert_pred_returns_rfr_test.csv,120,45,2.0,False,0.952
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,30,1.5,False,0.952
"('META',)",/finbert_pred_returns_rfr_test.csv,120,45,1.0,False,0.952
"('META',)",/finbert_pred_returns_rfr_test.csv,120,30,2.0,False,0.952
"('META',)",/finbert_pred_returns_rfr_test.csv,120,30,1.5,False,0.952
"('META',)",/finbert_pred_returns_rfr_test.csv,120,15,2.0,False,0.952
"('META',)",/finbert_pred_returns_rfr_test.csv,120,15,1.5,False,0.952
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,30,1.5,True,0.95
"('META',)",/stacked_pred_returns_rfr_test.csv,120,15,0.75,True,0.943
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,15,1.5,False,0.94
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,45,1.0,True,0.94
"('META',)",/stacked_pred_returns_rfr_test.csv,120,15,0.75,False,0.92
"('META',)",/flair_pred_returns_rfr_test.csv,120,45,1.0,False,0.901
"('META',)",/flair_pred_returns_rfr_test.csv,120,45,1.5,False,0.901
"('META',)",/flair_pred_returns_rfr_test.csv,120,45,2.0,False,0.901
"('META',)",/flair_pred_returns_rfr_test.csv,120,15,1.5,False,0.901
"('META',)",/flair_pred_returns_rfr_test.csv,120,30,2.0,False,0.901
"('META',)",/flair_pred_returns_rfr_test.csv,120,15,2.0,False,0.901
"('META',)",/flair_pred_returns_rfr_test.csv,120,30,1.5,False,0.901
"('META',)",/vader_pred_returns_rfr_test.csv,120,30,2.0,False,0.896
"('META',)",/vader_pred_returns_rfr_test.csv,120,45,1.5,False,0.896
"('META',)",/vader_pred_returns_rfr_test.csv,120,15,2.0,False,0.896
"('META',)",/vader_pred_returns_rfr_test.csv,120,45,2.0,False,0.896
"('META',)",/vader_pred_returns_rfr_test.csv,120,30,1.5,False,0.896
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,15,1.0,True,0.89
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,15,1.5,True,0.888
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,15,2.0,False,0.84
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,30,2.0,False,0.84
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,45,1.5,False,0.84
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,45,2.0,False,0.84
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,30,1.5,True,0.824
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,15,1.5,True,0.813
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,30,2.0,True,0.762
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,15,2.0,True,0.762
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,45,1.5,True,0.762
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,45,2.0,True,0.762
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,45,2.0,False,0.745
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,30,2.0,False,0.745
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,45,1.5,False,0.745
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,15,2.0,False,0.745
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,15,0.75,False,0.737
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,15,1.5,False,0.734
"('META',)",/vader_pred_returns_rfr_test.csv,120,15,0.75,True,0.718
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,15,0.75,True,0.712
"('META',)",/vader_pred_returns_rfr_test.csv,120,15,0.75,False,0.701
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,15,0.75,False,0.695
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,0.677
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,30,0.75,True,0.666
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,0.647
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,0.641
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,45,2.0,True,0.609
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,15,2.0,True,0.609
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,45,1.5,True,0.609
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,120,30,2.0,True,0.609
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,120,15,0.75,True,0.598
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,0.75,False,0.587
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,30,0.75,False,0.552
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,0.536
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,30,2.0,False,0.514
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,45,1.5,False,0.514
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,45,2.0,False,0.514
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,15,2.0,False,0.514
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,0.51
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,15,1.5,True,0.508
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,45,2.0,True,0.487
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,15,2.0,True,0.487
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,30,2.0,True,0.487
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,45,1.5,True,0.487
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,0.487
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,0.461
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,1.0,True,0.448
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,1.0,True,0.448
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,0.423
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,1.0,False,0.411
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,0.75,True,0.399
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,30,1.5,False,0.399
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,1.0,False,0.39
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,1.0,False,0.39
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,120,30,1.5,True,0.386
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,0.75,False,0.382
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,0.339
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,1.0,False,0.329
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,0.322
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,0.322
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,0.319
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,0.319
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,0.319
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,0.303
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,1.0,True,0.302
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,0.294
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,0.294
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,1.0,False,0.294
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,1.0,False,0.294
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,1.0,True,0.284
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,0.283
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,0.283
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,0.283
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,1.0,True,0.252
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,1.0,True,0.235
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,1.0,False,0.23
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,1.0,False,0.229
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,0.75,True,0.223
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,1.0,True,0.221
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,1.0,True,0.221
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,0.216
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,0.216
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,0.207
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,1.0,True,0.191
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,1.0,True,0.191
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,0.187
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,1.0,False,0.183
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,0.179
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,0.179
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,0.175
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,0.175
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,1.0,True,0.159
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,1.0,True,0.159
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,1.0,False,0.145
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,1.0,False,0.145
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,0.75,False,0.143
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,1.0,False,0.132
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,0.75,True,0.128
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,1.5,True,0.125
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,2.0,True,0.125
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,1.5,True,0.125
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,2.0,True,0.125
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,2.0,True,0.125
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,1.5,True,0.125
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,0.094
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,0.077
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,1.5,True,0.073
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,2.0,True,0.073
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,1.5,True,0.073
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,2.0,True,0.073
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,1.5,True,0.073
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,2.0,True,0.073
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,0.07
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,2.0,False,0.063
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,2.0,False,0.063
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,2.0,False,0.063
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,1.5,False,0.063
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,1.5,False,0.063
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,1.5,False,0.063
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,1.5,False,0.062
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,2.0,False,0.062
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,1.5,False,0.062
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,2.0,False,0.062
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,1.5,False,0.062
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,2.0,False,0.062
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,0.05
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,2.0,True,0.049
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,2.0,True,0.049
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,1.5,True,0.049
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,1.5,True,0.049
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,2.0,True,0.049
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,1.5,True,0.049
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,0.045
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,0.042
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,0.75,False,0.036
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,0.75,True,0.034
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,2.0,True,0.015
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,1.5,True,0.015
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,2.0,True,0.015
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,2.0,True,0.015
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,1.5,True,0.015
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,1.5,True,0.015
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,0.003
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,1.5,False,0.003
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,0.75,False,0.003
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,1.5,False,0.003
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,2.0,False,0.003
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,2.0,False,0.003
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,2.0,False,0.003
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,1.5,False,0.003
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,0.002
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,1.5,False,-0.011
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,2.0,False,-0.011
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,1.5,False,-0.011
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,2.0,False,-0.011
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,2.0,False,-0.011
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,1.5,False,-0.011
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,1.0,False,-0.023
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,0.75,False,-0.023
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,1.0,False,-0.023
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,1.0,False,-0.023
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,0.75,False,-0.023
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,0.75,False,-0.023
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,0.75,True,-0.026
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,15,1.0,True,-0.026
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,1.0,True,-0.026
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,45,0.75,True,-0.026
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,1.0,True,-0.026
"('TSLA',)",/vader_pred_returns_rfr_test.csv,150,30,0.75,True,-0.026
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.03
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-0.038
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-0.04
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,1.0,True,-0.042
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,0.75,True,-0.042
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,1.0,True,-0.042
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,0.75,True,-0.042
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,1.0,True,-0.042
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,0.75,True,-0.042
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,1.0,False,-0.05
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,0.75,False,-0.05
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,1.0,False,-0.05
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,0.75,False,-0.05
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,1.0,False,-0.05
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,0.75,False,-0.05
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-0.054
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-0.055
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,0.75,True,-0.082
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,1.0,True,-0.082
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,0.75,True,-0.082
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,1.0,True,-0.082
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,0.75,True,-0.082
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,1.0,True,-0.082
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,1.0,False,-0.093
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,0.75,False,-0.093
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,1.0,False,-0.093
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,0.75,False,-0.093
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,0.75,False,-0.093
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,1.0,False,-0.093
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-0.142
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-0.147
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-0.149
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-0.15
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-0.153
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-0.176
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-0.181
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-0.193
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.198
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,0.75,True,-0.219
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,1.0,True,-0.219
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,0.75,True,-0.219
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,0.75,True,-0.219
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,1.0,True,-0.219
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,1.0,True,-0.219
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,1.0,False,-0.229
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,0.75,False,-0.229
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,15,1.0,False,-0.229
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,30,0.75,False,-0.229
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,0.75,False,-0.229
"('TSLA',)",/flair_pred_returns_rfr_test.csv,150,45,1.0,False,-0.229
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-0.234
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.234
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-0.235
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,0.75,False,-0.237
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,0.75,True,-0.243
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-0.253
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-0.256
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.257
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-0.257
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-0.263
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-0.288
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.29
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.297
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-0.297
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.301
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-0.301
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-0.305
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,0.75,False,-0.312
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-0.324
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,0.75,True,-0.324
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,15,0.75,True,-0.347
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,0.75,True,-0.347
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,0.75,True,-0.347
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,30,0.75,False,-0.354
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,120,45,0.75,False,-0.354
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.369
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.371
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.371
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-0.371
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-0.371
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-0.371
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-0.395
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,0.75,True,-0.395
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,30,0.75,True,-0.397
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,45,0.75,True,-0.397
"('AAPL',)",/vader_pred_returns_rfr_test.csv,120,15,0.75,True,-0.398
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,15,0.75,False,-0.405
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-0.416
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.416
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-0.416
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.416
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-0.416
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-0.419
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.419
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-0.419
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-0.419
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.419
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,15,0.75,False,-0.42
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,0.75,False,-0.42
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.424
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-0.426
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-0.435
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,-0.436
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-0.436
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,-0.439
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-0.44
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-0.444
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,30,0.75,True,-0.445
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,120,45,0.75,True,-0.445
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-0.447
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-0.448
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-0.448
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-0.458
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.462
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-0.47
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,30,0.75,True,-0.472
"('AAPL',)",/flair_pred_returns_rfr_test.csv,120,45,0.75,True,-0.472
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-0.475
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-0.475
