Date,Title,Text,Processed Title,Processed Text,Sentiment Title,Sentiment Text,Positive Title,Positive Text
2020-01-31,Dow Futures Move Higher As Investors Brace for Earnings,"By Hugh Bronstein
LAGOS (Reuters) - More than 1,000 motorcycle taxi drivers marched to the gates of the Lagos state legislature on Friday to protest against a measure that will bar...",dow futures move higher as investors brace for earnings,"by hugh bronstein lagos reuters  more than 1000 motorcycle taxi drivers marched to the gates of the lagos state legislature on friday to protest against a measure that will bar","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.25}",False,False
2020-01-31,China's 20th Communist Party Congress: What you need to know,"By Anthony Boadle
BRASILIA (Reuters) - The number of Americans booking flights to Brazil has jumped 39% since the government of President Jair Bolsonaro waived a visa requirement...",chinas 20th communist party congress what you need to know,"by anthony boadle brasilia reuters  the number of americans booking flights to brazil has jumped 39 since the government of president jair bolsonaro waived a visa requirement","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.0772}",True,True
2020-01-31,Top 5 Things to Watch in Markets in the Week Ahead,"By Regis Duvignau
CHASTEAUX, France (Reuters) - In a forested area in central France, a young couple lives off-grid in a wood-and-straw cabin. Their aim is not to hide from the...",top 5 things to watch in markets in the week ahead,"by regis duvignau chasteaux france reuters  in a forested area in central france a young couple lives offgrid in a woodandstraw cabin their aim is not to hide from the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.1326}",True,True
2020-01-31,Dow Futures Move Higher As Investors Brace for Earnings,"By Anna Pujol-Mazzini and Christophe Van Der Perre
DAKAR (Reuters) - For Senegalese activist Fatou Warkha, online videos play a vital role in her campaign to expose and end...",dow futures move higher as investors brace for earnings,"by anna pujolmazzini and christophe van der perre dakar reuters  for senegalese activist fatou warkha online videos play a vital role in her campaign to expose and end","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.053, 'neu': 0.795, 'pos': 0.152, 'compound': 0.4588}",False,True
2020-01-31,China's 20th Communist Party Congress: What you need to know,"By Hugh Bronstein
LAGOS, Nigeria (Reuters) - Frustrated by one of the world's highest rates of sexual assault, poor law enforcement and tribal taboos that keep people quiet...",chinas 20th communist party congress what you need to know,"by hugh bronstein lagos nigeria reuters  frustrated by one of the worlds highest rates of sexual assault poor law enforcement and tribal taboos that keep people quiet","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.8834}",True,False
2020-01-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Dave Graham
MEXICO CITY (Reuters) - Days after Donald Trump entered the White House in 2017, Mexico's Andres Manuel Lopez Obrador stood on U.S. soil and likened the...",top 5 things to watch in markets in the week ahead,"by dave graham mexico city reuters  days after donald trump entered the white house in 2017 mexicos andres manuel lopez obrador stood on us soil and likened the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-01-30,Dow Futures Move Higher As Investors Brace for Earnings,"By Luis Jaime Acosta
BOGOTA (Reuters) - Illegal armed groups are still recruiting children in Colombia, subjecting them to sexual abuse and using them as cannon fodder in armed...",dow futures move higher as investors brace for earnings,"by luis jaime acosta bogota reuters  illegal armed groups are still recruiting children in colombia subjecting them to sexual abuse and using them as cannon fodder in armed","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.8316}",False,False
2020-01-30,China's 20th Communist Party Congress: What you need to know,"By Patricia Zengerle
WASHINGTON (Reuters) - The U.S. House of Representatives passed two pieces of legislation on Thursday seeking to rein in President Donald Trump's ability...",chinas 20th communist party congress what you need to know,"by patricia zengerle washington reuters  the us house of representatives passed two pieces of legislation on thursday seeking to rein in president donald trumps ability","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.3182}",True,True
2020-01-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Saul
LONDON (Reuters) - Norway's national economic crime unit raided the local office of international shipping company Teekay Offshore this week on suspicion of...",top 5 things to watch in markets in the week ahead,"by jonathan saul london reuters  norways national economic crime unit raided the local office of international shipping company teekay offshore this week on suspicion of","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.7269}",True,False
2020-01-30,Dow Futures Move Higher As Investors Brace for Earnings,"By Aidan Lewis and Michelle Nichols
CAIRO/NEW YORK (Reuters) - The United Nations said on Thursday it was suspending operations at a refugee center in Libya's capital because...",dow futures move higher as investors brace for earnings,"by aidan lewis and michelle nichols caironew york reuters  the united nations said on thursday it was suspending operations at a refugee center in libyas capital because","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4215}",False,True
2020-01-30,China's 20th Communist Party Congress: What you need to know,"By Peter Szekely and Daniel Fastenberg
NEW YORK (Reuters) - On a windy January night in Brooklyn, a young Jewish woman wary of rising anti-Semitism in her city threw a man who had...",chinas 20th communist party congress what you need to know,"by peter szekely and daniel fastenberg new york reuters  on a windy january night in brooklyn a young jewish woman wary of rising antisemitism in her city threw a man who had","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-01-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Eldson Chagara
LILONGWE (Reuters) - For Ethiopian aeronautical engineer Lydia Elias, building and piloting a drone to support humanitarian and development projects on the...",top 5 things to watch in markets in the week ahead,"by eldson chagara lilongwe reuters  for ethiopian aeronautical engineer lydia elias building and piloting a drone to support humanitarian and development projects on the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}",True,True
2020-01-30,Dow Futures Move Higher As Investors Brace for Earnings,"By Colin Packham
SYDNEY (Reuters) - Australia's conservative government on Thursday defended its decision to use a detention center thousands of kilometers from the mainland...",dow futures move higher as investors brace for earnings,"by colin packham sydney reuters  australias conservative government on thursday defended its decision to use a detention center thousands of kilometers from the mainland","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.3612}",False,False
2020-01-30,Top 5 Things to Watch in Markets in the Week Ahead,"By John Chalmers
BRUSSELS (Reuters) - At the stroke of midnight in Brussels on Friday, Britain will leave the European Union and Prime Minister Boris Johnson will deliver on his...",top 5 things to watch in markets in the week ahead,"by john chalmers brussels reuters  at the stroke of midnight in brussels on friday britain will leave the european union and prime minister boris johnson will deliver on his","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.0516}",True,False
2020-01-30,Dow Futures Move Higher As Investors Brace for Earnings,"By Sam Nussey
TOKYO (Reuters) - Japanese fashion billionaire Yusaku Maezawa has pulled out of a documentary search for a girlfriend to take on his voyage around the moon with Elon...",dow futures move higher as investors brace for earnings,"by sam nussey tokyo reuters  japanese fashion billionaire yusaku maezawa has pulled out of a documentary search for a girlfriend to take on his voyage around the moon with elon","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2020-01-30,China's 20th Communist Party Congress: What you need to know,"By Kate Chappell and Zachary Fagenson
KINGSTON/MIAMI (Reuters) - Shaken Caribbean residents and tourists said on Wednesday that life was returning to normal after a powerful...",chinas 20th communist party congress what you need to know,"by kate chappell and zachary fagenson kingstonmiami reuters  shaken caribbean residents and tourists said on wednesday that life was returning to normal after a powerful","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.05, 'neu': 0.843, 'pos': 0.107, 'compound': 0.3612}",True,True
2020-01-29,Top 5 Things to Watch in Markets in the Week Ahead,"By Michelle Nichols
UNITED NATIONS (Reuters) - Truckloads of medical aid for civilians in Syria's northeast is stuck in Iraq, the United Nations aid chief said on Wednesday,...",top 5 things to watch in markets in the week ahead,"by michelle nichols united nations reuters  truckloads of medical aid for civilians in syrias northeast is stuck in iraq the united nations aid chief said on wednesday","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.063, 'neu': 0.759, 'pos': 0.177, 'compound': 0.5574}",True,True
2020-01-29,Dow Futures Move Higher As Investors Brace for Earnings,"By Stephen Kalin and Amina Ismail
RIYADH/CAIRO (Reuters) - Arab powers appear to be prioritizing close ties with the United States that are vital to countering Iran over...",dow futures move higher as investors brace for earnings,"by stephen kalin and amina ismail riyadhcairo reuters  arab powers appear to be prioritizing close ties with the united states that are vital to countering iran over","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6124}",False,True
2020-01-29,China's 20th Communist Party Congress: What you need to know,"By Stephen Farrell and Rami Ayyub
JERUSALEM (Reuters) - Abu Dis, the town earmarked for the Palestinian capital in U.S. President Donald Trump's Middle East peace plan, lies a...",chinas 20th communist party congress what you need to know,"by stephen farrell and rami ayyub jerusalem reuters  abu dis the town earmarked for the palestinian capital in us president donald trumps middle east peace plan lies a","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.089, 'neu': 0.799, 'pos': 0.112, 'compound': 0.1779}",True,True
2020-01-29,Top 5 Things to Watch in Markets in the Week Ahead,"By Tom Balmforth and Andrew Osborn
MOSCOW (Reuters) - The Kremlin said on Wednesday that President Vladimir Putin had no view on a proposal that would see his job description...",top 5 things to watch in markets in the week ahead,"by tom balmforth and andrew osborn moscow reuters  the kremlin said on wednesday that president vladimir putin had no view on a proposal that would see his job description","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.296}",True,False
2020-01-29,Dow Futures Move Higher As Investors Brace for Earnings,"By Marton Dunai and Krisztina Than
BUDAPEST/BRUSSELS (Reuters) - Hungary's ruling Fidesz party will remain suspended from the European People's Party, the EU's...",dow futures move higher as investors brace for earnings,"by marton dunai and krisztina than budapestbrussels reuters  hungarys ruling fidesz party will remain suspended from the european peoples party the eus","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.113, 'neu': 0.691, 'pos': 0.196, 'compound': 0.3182}",False,True
2020-01-29,China's 20th Communist Party Congress: What you need to know,"By Marja Novak
LJUBLJANA (Reuters) - Slovenian President Borut Pahor plans to start formal talks with parliamentary parties on February 4, seeking to resolve a political crisis...",chinas 20th communist party congress what you need to know,"by marja novak ljubljana reuters  slovenian president borut pahor plans to start formal talks with parliamentary parties on february 4 seeking to resolve a political crisis","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.135, 'neu': 0.691, 'pos': 0.174, 'compound': 0.0516}",True,True
2020-01-29,Top 5 Things to Watch in Markets in the Week Ahead,"By Shilpa Jamkhandikar
MUMBAI (Reuters) - On a recent balmy evening at a Mumbai sports ground, writer Varun Grover, a pink flower tucked behind his ear, read his new poem to...",top 5 things to watch in markets in the week ahead,"by shilpa jamkhandikar mumbai reuters  on a recent balmy evening at a mumbai sports ground writer varun grover a pink flower tucked behind his ear read his new poem to","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-01-29,Dow Futures Move Higher As Investors Brace for Earnings,"By Sangmi Cha and Josh Smith
SEOUL (Reuters) - A small natural earthquake detected in North Korea on Wednesday was likely a result of seismic instability lingering in the area...",dow futures move higher as investors brace for earnings,"by sangmi cha and josh smith seoul reuters  a small natural earthquake detected in north korea on wednesday was likely a result of seismic instability lingering in the area","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3612}",False,True
2020-01-29,China's 20th Communist Party Congress: What you need to know,"By Sangmi Cha
SEOUL (Reuters) - The U.S. military said it has begun notifying nearly 9,000 South Korean workers that they will be put on leave starting April if Seoul and...",chinas 20th communist party congress what you need to know,"by sangmi cha seoul reuters  the us military said it has begun notifying nearly 9000 south korean workers that they will be put on leave starting april if seoul and","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.0516}",True,False
2020-01-28,Top 5 Things to Watch in Markets in the Week Ahead,"By John Chalmers and Jakub Riha
BRUSSELS (Reuters) - As Nigel Farage packed a few belongings into a box at his office in the European Union's parliament in Brussels on...",top 5 things to watch in markets in the week ahead,"by john chalmers and jakub riha brussels reuters  as nigel farage packed a few belongings into a box at his office in the european unions parliament in brussels on","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-01-28,Dow Futures Move Higher As Investors Brace for Earnings,"By Padraic Halpin
DUBLIN (Reuters) - Irish nationalists Sinn Fein will withhold support for the government after a Feb. 8 election without a commitment to immediately start...",dow futures move higher as investors brace for earnings,"by padraic halpin dublin reuters  irish nationalists sinn fein will withhold support for the government after a feb 8 election without a commitment to immediately start","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.084, 'neu': 0.811, 'pos': 0.104, 'compound': 0.1321}",False,True
2020-01-28,Top 5 Things to Watch in Markets in the Week Ahead,"By Caroline Pailliez
NICE, France (Reuters) - Most weekdays, 64-year-old Joelle Svetchine steps out of her French Riviera apartment, checks the sun is shining and the sea calm, and...",top 5 things to watch in markets in the week ahead,"by caroline pailliez nice france reuters  most weekdays 64yearold joelle svetchine steps out of her french riviera apartment checks the sun is shining and the sea calm and","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6249}",True,True
2020-01-28,Dow Futures Move Higher As Investors Brace for Earnings,"By Angelo Amante
ROME (Reuters) - A charity ship carrying hundreds of people rescued in the Mediterranean said on Tuesday it had received permission to dock in Italy as European...",dow futures move higher as investors brace for earnings,"by angelo amante rome reuters  a charity ship carrying hundreds of people rescued in the mediterranean said on tuesday it had received permission to dock in italy as european","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.6808}",False,True
2020-01-28,China's 20th Communist Party Congress: What you need to know,"By Devjyot Ghoshal
NEW DELHI (Reuters) - Indian police on Tuesday arrested a university student who has been involved in organizing protests against a contentious citizenship law...",chinas 20th communist party congress what you need to know,"by devjyot ghoshal new delhi reuters  indian police on tuesday arrested a university student who has been involved in organizing protests against a contentious citizenship law","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.7351}",True,False
2020-01-28,Top 5 Things to Watch in Markets in the Week Ahead,"By JOAN FAUS
BARCELONA (Reuters) - A Catalan separatist leader briefly released from prison to testify in the region's parliament said on Tuesday he was confident the...",top 5 things to watch in markets in the week ahead,"by joan faus barcelona reuters  a catalan separatist leader briefly released from prison to testify in the regions parliament said on tuesday he was confident the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.112, 'neu': 0.78, 'pos': 0.108, 'compound': -0.0258}",True,False
2020-01-28,Dow Futures Move Higher As Investors Brace for Earnings,"By Gabriela Baczynska
BRUSSELS (Reuters) - Britain's exit from the EU is reshaping the balance of power in Europe, removing one of the bloc's two big military powers and...",dow futures move higher as investors brace for earnings,"by gabriela baczynska brussels reuters  britains exit from the eu is reshaping the balance of power in europe removing one of the blocs two big military powers and","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2020-01-28,China's 20th Communist Party Congress: What you need to know,"By Giulia Paravicini
JIGJIGA, Ethiopia (Reuters) - Mustafa Muhumed Omer began demanding justice after his uncle disappeared and continued despite threats to his mother and sister,...",chinas 20th communist party congress what you need to know,"by giulia paravicini jigjiga ethiopia reuters  mustafa muhumed omer began demanding justice after his uncle disappeared and continued despite threats to his mother and sister","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.124, 'neu': 0.688, 'pos': 0.188, 'compound': 0.4464}",True,True
2020-01-27,Top 5 Things to Watch in Markets in the Week Ahead,"By Drazen Jorgic
MEXICO CITY (Reuters) - Mexican President Andres Manuel Lopez Obrador's ruling party plunged into a divisive leadership struggle on Monday when party chief...",top 5 things to watch in markets in the week ahead,"by drazen jorgic mexico city reuters  mexican president andres manuel lopez obradors ruling party plunged into a divisive leadership struggle on monday when party chief","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.08, 'neu': 0.732, 'pos': 0.188, 'compound': 0.4767}",True,True
2020-01-27,Dow Futures Move Higher As Investors Brace for Earnings,"By Libby George
LAGOS (Reuters) - Nigeria's business capital of Lagos will ban commercial motorcycles from operating in large parts of the city, the state government announced...",dow futures move higher as investors brace for earnings,"by libby george lagos reuters  nigerias business capital of lagos will ban commercial motorcycles from operating in large parts of the city the state government announced","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.5574}",False,False
2020-01-27,China's 20th Communist Party Congress: What you need to know,"By Dave Graham
MEXICO CITY (Reuters) - Mexican President Andres Manuel Lopez Obrador lashed out at critics on Monday after a group of his supporters angrily hectored members of a...",chinas 20th communist party congress what you need to know,"by dave graham mexico city reuters  mexican president andres manuel lopez obrador lashed out at critics on monday after a group of his supporters angrily hectored members of a","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.157, 'neu': 0.752, 'pos': 0.091, 'compound': -0.2732}",True,False
2020-01-27,Top 5 Things to Watch in Markets in the Week Ahead,"By Karin Strohecker
LONDON (Reuters) - Nigeria had no warning from Washington that it could be added to the list of countries subject to a U.S. travel ban, information minister Lai...",top 5 things to watch in markets in the week ahead,"by karin strohecker london reuters  nigeria had no warning from washington that it could be added to the list of countries subject to a us travel ban information minister lai","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.802}",True,False
2020-01-27,Dow Futures Move Higher As Investors Brace for Earnings,"By Steven Scheer
JERUSALEM (Reuters) - Holocaust survivors in Israel are better off financially than in the past thanks to the efforts of campaigners after decades of government...",dow futures move higher as investors brace for earnings,"by steven scheer jerusalem reuters  holocaust survivors in israel are better off financially than in the past thanks to the efforts of campaigners after decades of government","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.7003}",False,True
2020-01-27,China's 20th Communist Party Congress: What you need to know,"By Gavin Jones
ROME (Reuters) - Matteo Salvini's surprisingly clear defeat in a key regional election on Sunday brusquely halts what seemed an unstoppable rise for the Italian...",chinas 20th communist party congress what you need to know,"by gavin jones rome reuters  matteo salvinis surprisingly clear defeat in a key regional election on sunday brusquely halts what seemed an unstoppable rise for the italian","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.152, 'neu': 0.696, 'pos': 0.152, 'compound': -0.0}",True,False
2020-01-27,Top 5 Things to Watch in Markets in the Week Ahead,"By Ayhan Uyanik
FRANKFURT (Reuters) - Of the hundreds of testimonies he heard from survivors of the Nazi death camp at Auschwitz, retired German prosecutor Gerhard Wiese says the...",top 5 things to watch in markets in the week ahead,"by ayhan uyanik frankfurt reuters  of the hundreds of testimonies he heard from survivors of the nazi death camp at auschwitz retired german prosecutor gerhard wiese says the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.5994}",True,False
2020-01-27,Dow Futures Move Higher As Investors Brace for Earnings,"By Estelle Shirbon
LONDON (Reuters) - A public inquiry into the 2017 fire at London's Grenfell Tower, which killed 72 people, began to zero in on Monday on how the densely...",dow futures move higher as investors brace for earnings,"by estelle shirbon london reuters  a public inquiry into the 2017 fire at londons grenfell tower which killed 72 people began to zero in on monday on how the densely","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.7845}",False,False
2020-01-27,China's 20th Communist Party Congress: What you need to know,"By Pap Saine
BANJUL (Reuters) - Gambian police arrested 137 people and more than two dozen were injured as protests calling for President Adama Barrow to honor a pledge to step...",chinas 20th communist party congress what you need to know,"by pap saine banjul reuters  gambian police arrested 137 people and more than two dozen were injured as protests calling for president adama barrow to honor a pledge to step","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.214, 'neu': 0.696, 'pos': 0.089, 'compound': -0.5423}",True,False
2020-01-27,Top 5 Things to Watch in Markets in the Week Ahead,"By Josh Smith
SEOUL (Reuters) - While a North Korean deadline for the United States to soften its stand on denuclearization talks passed uneventfully over the New Year, state media...",top 5 things to watch in markets in the week ahead,"by josh smith seoul reuters  while a north korean deadline for the united states to soften its stand on denuclearization talks passed uneventfully over the new year state media","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4215}",True,True
2020-01-27,Dow Futures Move Higher As Investors Brace for Earnings,"By Steve Holland and Dan Williams (NYSE:WMB)
WASHINGTON (Reuters) - U.S. President Donald Trump is expected to disclose details of his long-delayed Middle East peace proposal to...",dow futures move higher as investors brace for earnings,"by steve holland and dan williams nysewmb washington reuters  us president donald trump is expected to disclose details of his longdelayed middle east peace proposal to","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.5423}",False,True
2020-01-27,China's 20th Communist Party Congress: What you need to know,"By Marcelo Rochabrun and Marco Aquino
LIMA (Reuters) - Peruvians elected a fractured Congress with no clear leadership on Sunday, split among 10 parties with a center-right party...",chinas 20th communist party congress what you need to know,"by marcelo rochabrun and marco aquino lima reuters  peruvians elected a fractured congress with no clear leadership on sunday split among 10 parties with a centerright party","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.071, 'neu': 0.673, 'pos': 0.256, 'compound': 0.7003}",True,True
2020-01-26,Top 5 Things to Watch in Markets in the Week Ahead,"By Jose Devasia and Saurabh Sharma
KOCHI/LUCKNOW (Reuters) - Hundreds of thousands of Indians protested across the country on Sunday against a citizenship bill that many fear is...",top 5 things to watch in markets in the week ahead,"by jose devasia and saurabh sharma kochilucknow reuters  hundreds of thousands of indians protested across the country on sunday against a citizenship bill that many fear is","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.5719}",True,False
2020-01-26,Dow Futures Move Higher As Investors Brace for Earnings,"By Philip Pullella
VATICAN CITY (Reuters) - Pope Francis on Sunday asked the world's 1.3 billion Catholics to stop for a moment of prayer and reflection on the 75th...",dow futures move higher as investors brace for earnings,"by philip pullella vatican city reuters  pope francis on sunday asked the worlds 13 billion catholics to stop for a moment of prayer and reflection on the 75th","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}",False,False
2020-01-26,China's 20th Communist Party Congress: What you need to know,"By Umit Ozdal
ELAZIG, Turkey (Reuters) - A major rescue operation to pull survivors from collapsed buildings in eastern Turkey began winding down on Sunday, a day and a half after...",chinas 20th communist party congress what you need to know,"by umit ozdal elazig turkey reuters  a major rescue operation to pull survivors from collapsed buildings in eastern turkey began winding down on sunday a day and a half after","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.069, 'neu': 0.822, 'pos': 0.109, 'compound': 0.296}",True,True
2020-01-26,Top 5 Things to Watch in Markets in the Week Ahead,"By Abdul Qadir Sediqi
KABUL (Reuters) - Afghan forces used ground attacks and air strikes in multiple operations against the Taliban during the last 24 hours, killing 51 fighters...",top 5 things to watch in markets in the week ahead,"by abdul qadir sediqi kabul reuters  afghan forces used ground attacks and air strikes in multiple operations against the taliban during the last 24 hours killing 51 fighters","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.875}",True,False
2020-01-26,Dow Futures Move Higher As Investors Brace for Earnings,"By Lidia Kelly
MELBOURNE (Reuters) - Australia Day celebrations on Sunday saw thousands of people flock to beaches and music festivals, but festivities were clouded by the tragedy...",dow futures move higher as investors brace for earnings,"by lidia kelly melbourne reuters  australia day celebrations on sunday saw thousands of people flock to beaches and music festivals but festivities were clouded by the tragedy","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.204, 'neu': 0.634, 'pos': 0.163, 'compound': -0.3612}",False,False
2020-01-26,China's 20th Communist Party Congress: What you need to know,"By Denny Thomas and Aishwarya Nair
TORONTO/BENGALURU (Reuters) - Canada on Saturday declared the first ""presumptive"" confirmed case of the deadly coronavirus in a resident who had...",chinas 20th communist party congress what you need to know,"by denny thomas and aishwarya nair torontobengaluru reuters  canada on saturday declared the first presumptive confirmed case of the deadly coronavirus in a resident who had","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-01-25,Top 5 Things to Watch in Markets in the Week Ahead,"By Pablo Garcia
BRUMADINHO, Brazil (Reuters) - Exactly one year ago a tailings dam in the Brazilian town of Brumadinho collapsed, killing more than 250 people in one of the...",top 5 things to watch in markets in the week ahead,"by pablo garcia brumadinho brazil reuters  exactly one year ago a tailings dam in the brazilian town of brumadinho collapsed killing more than 250 people in one of the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.7579}",True,False
