Date,Title,Text,Processed Title,Processed Text,Sentiment Title,Sentiment Text,Positive Title,Positive Text
2020-10-27,Dow Futures Move Higher As Investors Brace for Earnings,"By Jason Lange
WASHINGTON (Reuters) - Republican Senator Thom Tillis of North Carolina is statistically even with Democratic challenger Cal Cunningham, while Democratic Senator...",dow futures move higher as investors brace for earnings,"by jason lange washington reuters  republican senator thom tillis of north carolina is statistically even with democratic challenger cal cunningham while democratic senator","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.128}",False,True
2020-10-27,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Richard Cowan
WASHINGTON (Reuters) - They came to Washington to shake things up and in their first two years in the U.S. House of Representatives the four lawmakers popularly...",oil rises as opec members voice support for supply cut,"by richard cowan washington reuters  they came to washington to shake things up and in their first two years in the us house of representatives the four lawmakers popularly","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.054, 'neu': 0.857, 'pos': 0.089, 'compound': 0.2732}",True,True
2020-10-27,Top 5 Things to Watch in Markets in the Week Ahead,"By Lawrence Hurley and Jan Wolfe
WASHINGTON (Reuters) - Siding with Wisconsin's Republican-led legislature, the conservative-majority U.S. Supreme Court refused on Monday to allow...",top 5 things to watch in markets in the week ahead,"by lawrence hurley and jan wolfe washington reuters  siding with wisconsins republicanled legislature the conservativemajority us supreme court refused on monday to allow","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.079, 'neu': 0.722, 'pos': 0.199, 'compound': 0.5106}",True,True
2020-10-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Menn and Sarah N. Lynch
WASHINGTON (Reuters) - U.S. Director of National Intelligence John Ratcliffe said on Wednesday that Russia and Iran have both tried to interfere...",top 5 things to watch in markets in the week ahead,"by joseph menn and sarah n lynch washington reuters  us director of national intelligence john ratcliffe said on wednesday that russia and iran have both tried to interfere","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.4767}",True,True
2020-10-21,Dow Futures Move Higher As Investors Brace for Earnings,"By Jan Wolfe and Lawrence Hurley
WASHINGTON (Reuters) - The Supreme Court's deadlock this week in a key election case illustrates the power President Donald Trump's nominee Amy...",dow futures move higher as investors brace for earnings,"by jan wolfe and lawrence hurley washington reuters  the supreme courts deadlock this week in a key election case illustrates the power president donald trumps nominee amy","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.08, 'neu': 0.8, 'pos': 0.12, 'compound': 0.296}",False,True
2020-10-20,Top 5 Things to Watch in Markets in the Week Ahead,"By Laura Gottesdiener and Lizbeth Diaz
MONTERREY, Mexico (Reuters) - Asylum seekers waiting in Mexico for months for U.S. court hearings expressed cautious optimism on Monday that...",top 5 things to watch in markets in the week ahead,"by laura gottesdiener and lizbeth diaz monterrey mexico reuters  asylum seekers waiting in mexico for months for us court hearings expressed cautious optimism on monday that","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.048, 'neu': 0.83, 'pos': 0.121, 'compound': 0.4767}",True,True
2020-10-19,Top 5 Things to Watch in Markets in the Week Ahead,"By Doina Chiacu
WASHINGTON (Reuters) - Twitter on Sunday removed a ""misleading"" tweet downplaying the efficacy of masks posted by a top coronavirus adviser to President Donald...",top 5 things to watch in markets in the week ahead,"by doina chiacu washington reuters  twitter on sunday removed a misleading tweet downplaying the efficacy of masks posted by a top coronavirus adviser to president donald","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.102, 'neu': 0.83, 'pos': 0.068, 'compound': -0.2263}",True,False
2020-10-15,Top 5 Things to Watch in Markets in the Week Ahead,"By Brendan O'Brien and Makini Brice
(Reuters) - The candidate running against U.S. Vice President Mike Pence's brother for a congressional seat in Indiana said on Thursday that...",top 5 things to watch in markets in the week ahead,"by brendan obrien and makini brice reuters  the candidate running against us vice president mike pences brother for a congressional seat in indiana said on thursday that","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-10-15,Dow Futures Move Higher As Investors Brace for Earnings,"By Noor Zainab Hussain and Imani Moise
(Reuters) - Ray McGuire, one of the senior-most Black executives on Wall Street, is leaving his job at Citigroup Inc (NYSE:C) to run for...",dow futures move higher as investors brace for earnings,"by noor zainab hussain and imani moise reuters  ray mcguire one of the seniormost black executives on wall street is leaving his job at citigroup inc nysec to run for","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2020-10-09,Top 5 Things to Watch in Markets in the Week Ahead,"By Jarrett Renshaw
(Reuters) - A federal judge on Friday refused to extend Florida‘s voter registration deadline, but not before sharply rebuking Republican officials for continued...",top 5 things to watch in markets in the week ahead,"by jarrett renshaw reuters  a federal judge on friday refused to extend floridas voter registration deadline but not before sharply rebuking republican officials for continued","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.064, 'neu': 0.882, 'pos': 0.054, 'compound': -0.0644}",True,False
2020-10-09,Dow Futures Move Higher As Investors Brace for Earnings,"By Richard Cowan
WASHINGTON (Reuters) - One week after Republican President Donald Trump announced he had COVID-19, Democrats in Congress on Friday proposed creating a commission...",dow futures move higher as investors brace for earnings,"by richard cowan washington reuters  one week after republican president donald trump announced he had covid19 democrats in congress on friday proposed creating a commission","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.296}",False,True
2020-10-07,Top 5 Things to Watch in Markets in the Week Ahead,"By Andrew Hay
(Reuters) - A chain of U.S. survival communities plan to activate and open to members for the first time over fears of violence following the presidential election on...",top 5 things to watch in markets in the week ahead,"by andrew hay reuters  a chain of us survival communities plan to activate and open to members for the first time over fears of violence following the presidential election on","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.7845}",True,False
2020-10-06,Top 5 Things to Watch in Markets in the Week Ahead,"By Susan Heavey
WASHINGTON (Reuters) - The rise in COVID-19 cases among officials in Washington is not disrupting the U.S. government, the White House said on Tuesday, as the...",top 5 things to watch in markets in the week ahead,"by susan heavey washington reuters  the rise in covid19 cases among officials in washington is not disrupting the us government the white house said on tuesday as the","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-10-06,Dow Futures Move Higher As Investors Brace for Earnings,"By Phil Stewart
WASHINGTON (Reuters) - The U.S. military's Joint Chiefs of Staff have gone into self-quarantine after the Coast Guard's No. 2 tested positive for the novel...",dow futures move higher as investors brace for earnings,"by phil stewart washington reuters  the us militarys joint chiefs of staff have gone into selfquarantine after the coast guards no 2 tested positive for the novel","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.071, 'neu': 0.74, 'pos': 0.19, 'compound': 0.5719}",False,True
2020-10-04,Top 5 Things to Watch in Markets in the Week Ahead,"By Alexandra Alper, Doina Chiacu
WASHINGTON (Reuters) - President Donald Trump’s condition is improving as he is being treated for COVID-19 at a military hospital, and he could...",top 5 things to watch in markets in the week ahead,"by alexandra alper doina chiacu washington reuters  president donald trumps condition is improving as he is being treated for covid19 at a military hospital and he could","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4215}",True,True
2020-10-04,Dow Futures Move Higher As Investors Brace for Earnings,"By Jason Lange
WASHINGTON (Reuters) - The Democratic challenger for a U.S. Senate seat for North Carolina has issued a public apology after sending sexually themed text messages to...",dow futures move higher as investors brace for earnings,"by jason lange washington reuters  the democratic challenger for a us senate seat for north carolina has issued a public apology after sending sexually themed text messages to","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.1779}",False,True
2020-10-01,Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Menn
SAN FRANCISCO (Reuters) - Tens of thousands of emails sent on Thursday that asked recipients to volunteer for the Democratic Party ahead of the November U.S....",top 5 things to watch in markets in the week ahead,"by joseph menn san francisco reuters  tens of thousands of emails sent on thursday that asked recipients to volunteer for the democratic party ahead of the november us","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}",True,True
2020-09-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Jarrett Renshaw and Trevor Hunnicutt
ALLIANCE, Ohio (Reuters) - The group that manages U.S. presidential election debates said on Wednesday it would take steps to bring order to...",top 5 things to watch in markets in the week ahead,"by jarrett renshaw and trevor hunnicutt alliance ohio reuters  the group that manages us presidential election debates said on wednesday it would take steps to bring order to","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-09-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Joey Roulette
WASHINGTON (Reuters) - Three NASA astronauts launching next month on SpaceX's first operational Crew Dragon mission plan to vote in the upcoming presidential...",top 5 things to watch in markets in the week ahead,"by joey roulette washington reuters  three nasa astronauts launching next month on spacexs first operational crew dragon mission plan to vote in the upcoming presidential","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-09-29,Top 5 Things to Watch in Markets in the Week Ahead,"By David Morgan
WASHINGTON (Reuters) - U.S. House of Representatives Speaker Nancy Pelosi is rallying Democrats to prepare for a once-in-a-century election scenario requiring...",top 5 things to watch in markets in the week ahead,"by david morgan washington reuters  us house of representatives speaker nancy pelosi is rallying democrats to prepare for a onceinacentury election scenario requiring","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-09-25,Top 5 Things to Watch in Markets in the Week Ahead,"By Patricia Zengerle
WASHINGTON (Reuters) - Supreme Court Justice Ruth Bader Ginsburg, a champion of gender equality, made history again on Friday as the first woman and first...",top 5 things to watch in markets in the week ahead,"by patricia zengerle washington reuters  supreme court justice ruth bader ginsburg a champion of gender equality made history again on friday as the first woman and first","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.8979}",True,True
2020-09-25,Dow Futures Move Higher As Investors Brace for Earnings,"By Joseph Menn
SAN FRANCISCO (Reuters) - Tyler Technologies (N:TYL) said the hacking attack against it disclosed Wednesday used ransomware, which encrypts company files and demands...",dow futures move higher as investors brace for earnings,"by joseph menn san francisco reuters  tyler technologies ntyl said the hacking attack against it disclosed wednesday used ransomware which encrypts company files and demands","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.4767}",False,False
2020-09-24,Top 5 Things to Watch in Markets in the Week Ahead,"By Patricia Zengerle
WASHINGTON (Reuters) - President Donald Trump's appointee as head of U.S. government broadcasting operations failed to appear at a House of Representatives...",top 5 things to watch in markets in the week ahead,"by patricia zengerle washington reuters  president donald trumps appointee as head of us government broadcasting operations failed to appear at a house of representatives","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.5106}",True,False
2020-09-23,Top 5 Things to Watch in Markets in the Week Ahead,"By Jason Lange
WASHINGTON (Reuters) - Democratic Senate candidate Mark Kelly leads Arizona's Republican incumbent Martha McSally among likely voters, according to Reuters/Ipsos...",top 5 things to watch in markets in the week ahead,"by jason lange washington reuters  democratic senate candidate mark kelly leads arizonas republican incumbent martha mcsally among likely voters according to reutersipsos","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-09-19,Top 5 Things to Watch in Markets in the Week Ahead,"By Andy Sullivan
WASHINGTON (Reuters) - On a cool night in a heated political year in Washington, several hundred people clutching candles, flowers and signs quietly gathered on...",top 5 things to watch in markets in the week ahead,"by andy sullivan washington reuters  on a cool night in a heated political year in washington several hundred people clutching candles flowers and signs quietly gathered on","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.3182}",True,True
2020-09-18,Top 5 Things to Watch in Markets in the Week Ahead,"By Mark Hosenball
WASHINGTON (Reuters) - A congressional panel is postponing a closed door deposition with a former Department of Homeland Security (DHS) intelligence chief because...",top 5 things to watch in markets in the week ahead,"by mark hosenball washington reuters  a congressional panel is postponing a closed door deposition with a former department of homeland security dhs intelligence chief because","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.058, 'neu': 0.731, 'pos': 0.212, 'compound': 0.6124}",True,True
2020-09-18,Dow Futures Move Higher As Investors Brace for Earnings,"By Jason Lange and Joseph Ax
(Reuters) - Pennsylvania's top court ruled on Thursday that state officials dealing with a surge in mail-in ballots due to the coronavirus pandemic can...",dow futures move higher as investors brace for earnings,"by jason lange and joseph ax reuters  pennsylvanias top court ruled on thursday that state officials dealing with a surge in mailin ballots due to the coronavirus pandemic can","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.2023}",False,True
2020-09-18,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Mark Hosenball
WASHINGTON (Reuters) - Top U.S. intelligence officials will provide in-person briefings to congressional intelligence committees on foreign efforts to meddle in...",oil rises as opec members voice support for supply cut,"by mark hosenball washington reuters  top us intelligence officials will provide inperson briefings to congressional intelligence committees on foreign efforts to meddle in","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7906}",True,True
2020-09-14,Top 5 Things to Watch in Markets in the Week Ahead,"By Susan Cornwell
WASHINGTON (Reuters) - The Georgia Democrat running for the U.S. Congress against a Republican businesswoman who has expressed support for the QAnon conspiracy...",top 5 things to watch in markets in the week ahead,"by susan cornwell washington reuters  the georgia democrat running for the us congress against a republican businesswoman who has expressed support for the qanon conspiracy","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.121, 'neu': 0.783, 'pos': 0.096, 'compound': -0.1779}",True,False
2020-09-14,Dow Futures Move Higher As Investors Brace for Earnings,"By Mark Hosenball
WASHINGTON (Reuters) - The Senate intelligence committee is investigating a whistleblower complaint filed by a former top U.S. Department of Homeland Security...",dow futures move higher as investors brace for earnings,"by mark hosenball washington reuters  the senate intelligence committee is investigating a whistleblower complaint filed by a former top us department of homeland security","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.08, 'neu': 0.655, 'pos': 0.265, 'compound': 0.6249}",False,True
2020-09-11,Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Landay and Mark Hosenball
WASHINGTON (Reuters) - Acting U.S. Homeland Security Secretary Chad Wolf told a former top aide to stop providing assessments of the threat of...",top 5 things to watch in markets in the week ahead,"by jonathan landay and mark hosenball washington reuters  acting us homeland security secretary chad wolf told a former top aide to stop providing assessments of the threat of","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.171, 'neu': 0.701, 'pos': 0.128, 'compound': -0.34}",True,False
2020-09-09,Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Menn
SAN FRANCISCO (Reuters) - The official leading the effort to protect U.S. elections from foreign hacking said on Tuesday he had seen no signs of infiltration on...",top 5 things to watch in markets in the week ahead,"by joseph menn san francisco reuters  the official leading the effort to protect us elections from foreign hacking said on tuesday he had seen no signs of infiltration on","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.069, 'neu': 0.849, 'pos': 0.082, 'compound': 0.1027}",True,True
2020-09-08,Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Ax
(Reuters) - U.S. voters on Nov. 3 will decide whether to give Republican President Donald Trump a second four-year term or replace him with Democratic presidential...",top 5 things to watch in markets in the week ahead,"by joseph ax reuters  us voters on nov 3 will decide whether to give republican president donald trump a second fouryear term or replace him with democratic presidential","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-08-31,Top 5 Things to Watch in Markets in the Week Ahead,"By Nandita Bose
ORANGE, Texas (Reuters) - President Donald Trump on Saturday toured areas hit by Hurricane Laura in Louisiana and in Texas receiving briefings on emergency...",top 5 things to watch in markets in the week ahead,"by nandita bose orange texas reuters  president donald trump on saturday toured areas hit by hurricane laura in louisiana and in texas receiving briefings on emergency","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.3818}",True,False
2020-08-26,Top 5 Things to Watch in Markets in the Week Ahead,"By Timothy Gardner
WASHINGTON (Reuters) - The BlueGreen Alliance, a coalition of large U.S. labor unions and environmental groups, on Wednesday endorsed Democrat Joe Biden for...",top 5 things to watch in markets in the week ahead,"by timothy gardner washington reuters  the bluegreen alliance a coalition of large us labor unions and environmental groups on wednesday endorsed democrat joe biden for","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.25}",True,True
2020-08-26,Dow Futures Move Higher As Investors Brace for Earnings,"By Mimi Dwyer
(Reuters) - The U.S. agency in charge of processing immigration applications said on Tuesday that it had avoided a planned furlough of 70% of its staff but warned...",dow futures move higher as investors brace for earnings,"by mimi dwyer reuters  the us agency in charge of processing immigration applications said on tuesday that it had avoided a planned furlough of 70 of its staff but warned","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.5187}",False,False
2020-08-23,Top 5 Things to Watch in Markets in the Week Ahead,"By David Schwartz
PHOENIX (Reuters) - Voters will decide in November whether to pump $940 million into education by taxing Arizona’s highest earners and make the state the 11th in...",top 5 things to watch in markets in the week ahead,"by david schwartz phoenix reuters  voters will decide in november whether to pump 940 million into education by taxing arizonas highest earners and make the state the 11th in","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-08-19,Top 5 Things to Watch in Markets in the Week Ahead,"By David Shepardson
WASHINGTON (Reuters) - U.S. Postmaster General Louis DeJoy on Tuesday suspended all mail service changes until after the November election, bowing to an outcry...",top 5 things to watch in markets in the week ahead,"by david shepardson washington reuters  us postmaster general louis dejoy on tuesday suspended all mail service changes until after the november election bowing to an outcry","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.7506}",True,False
2020-08-18,Top 5 Things to Watch in Markets in the Week Ahead,"By Mark Hosenball
WASHINGTON (Reuters) - A former Central Intelligence Agency officer was arrested and charged with spying for China in a scheme that involved a relative who had...",top 5 things to watch in markets in the week ahead,"by mark hosenball washington reuters  a former central intelligence agency officer was arrested and charged with spying for china in a scheme that involved a relative who had","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.163, 'neu': 0.733, 'pos': 0.103, 'compound': -0.2023}",True,False
2020-08-15,Top 5 Things to Watch in Markets in the Week Ahead,"By David Shepardson and Andy Sullivan
WASHINGTON (Reuters) - The U.S. Postal Service Office of Inspector General is investigating reports of service disruptions and other issues...",top 5 things to watch in markets in the week ahead,"by david shepardson and andy sullivan washington reuters  the us postal service office of inspector general is investigating reports of service disruptions and other issues","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}",True,False
2020-08-15,Dow Futures Move Higher As Investors Brace for Earnings,"By Ted Hesson
WASHINGTON (Reuters) - The appointments of two top homeland security officials in the Trump administration were improper, a U.S. government watchdog said on Friday in...",dow futures move higher as investors brace for earnings,"by ted hesson washington reuters  the appointments of two top homeland security officials in the trump administration were improper a us government watchdog said on friday in","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4939}",False,True
2020-08-14,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Mark Hosenball
WASHINGTON (Reuters) - A former FBI lawyer will plead guilty to falsifying a document as part of a federal probe into the origins of an investigation into...",oil rises as opec members voice support for supply cut,"by mark hosenball washington reuters  a former fbi lawyer will plead guilty to falsifying a document as part of a federal probe into the origins of an investigation into","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.4215}",True,False
2020-08-11,Top 5 Things to Watch in Markets in the Week Ahead,"By Makini Brice
WASHINGTON (Reuters) - The NAACP, the largest U.S. civil rights organization, is launching a drive ahead of November's presidential election to boost Black voter...",top 5 things to watch in markets in the week ahead,"by makini brice washington reuters  the naacp the largest us civil rights organization is launching a drive ahead of novembers presidential election to boost black voter","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4019}",True,True
2020-08-11,Dow Futures Move Higher As Investors Brace for Earnings,"By John Whitesides
(Reuters) - After messy primaries marred by long lines and chaos earlier this year, Wisconsin and Georgia held another round of elections on Tuesday with fewer...",dow futures move higher as investors brace for earnings,"by john whitesides reuters  after messy primaries marred by long lines and chaos earlier this year wisconsin and georgia held another round of elections on tuesday with fewer","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.7351}",False,False
2020-08-11,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Patricia Zengerle and Humeyra Pamuk
WASHINGTON (Reuters) - The U.S. Department of State did not fully evaluate the risk of civilian casualties in Yemen when it pushed through a...",oil rises as opec members voice support for supply cut,"by patricia zengerle and humeyra pamuk washington reuters  the us department of state did not fully evaluate the risk of civilian casualties in yemen when it pushed through a","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.3321}",True,False
2020-08-11,Top 5 Things to Watch in Markets in the Week Ahead,"By Gregory Scruggs
SEATTLE (Reuters) - Seattle's city council on Monday approved a reduction in the budget of the city's police department of less than 1% after months of protests...",top 5 things to watch in markets in the week ahead,"by gregory scruggs seattle reuters  seattles city council on monday approved a reduction in the budget of the citys police department of less than 1 after months of protests","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.064, 'neu': 0.842, 'pos': 0.094, 'compound': 0.2263}",True,True
2020-08-11,Dow Futures Move Higher As Investors Brace for Earnings,"By Humeyra Pamuk and Patricia Zengerle
WASHINGTON (Reuters) - A final report by the office of the State Department Acting Inspector General found Secretary of State Mike Pompeo's...",dow futures move higher as investors brace for earnings,"by humeyra pamuk and patricia zengerle washington reuters  a final report by the office of the state department acting inspector general found secretary of state mike pompeos","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2020-08-08,Top 5 Things to Watch in Markets in the Week Ahead,"By Joseph Menn
SAN FRANCISCO (Reuters) - In a reversal from a few years ago, many officials who oversee U.S. election technology and outside security experts now worry less about...",top 5 things to watch in markets in the week ahead,"by joseph menn san francisco reuters  in a reversal from a few years ago many officials who oversee us election technology and outside security experts now worry less about","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.096, 'neu': 0.825, 'pos': 0.079, 'compound': -0.128}",True,False
2020-08-08,Dow Futures Move Higher As Investors Brace for Earnings,"By Richard Cowan and Jeff Mason
WASHINGTON/BEDMINSTER, N.J. (Reuters) - U.S. President Donald Trump vowed to unilaterally suspend payroll taxes and extend expired coronavirus...",dow futures move higher as investors brace for earnings,"by richard cowan and jeff mason washingtonbedminster nj reuters  us president donald trump vowed to unilaterally suspend payroll taxes and extend expired coronavirus","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.092, 'neu': 0.84, 'pos': 0.068, 'compound': -0.1531}",False,False
2020-08-06,Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Martina
DETROIT (Reuters) - Thousands of Michigan voters might be disenfranchised and the country could wait days for the November presidential election results unless...",top 5 things to watch in markets in the week ahead,"by michael martina detroit reuters  thousands of michigan voters might be disenfranchised and the country could wait days for the november presidential election results unless","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-08-06,Dow Futures Move Higher As Investors Brace for Earnings,"By Raphael Satter
WASHINGTON (Reuters) - When Mohamad first got the text message offering him up to $10 million for information about attempts to interfere with the U.S. election,...",dow futures move higher as investors brace for earnings,"by raphael satter washington reuters  when mohamad first got the text message offering him up to 10 million for information about attempts to interfere with the us election","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
2020-08-05,Top 5 Things to Watch in Markets in the Week Ahead,"By Humeyra Pamuk
WASHINGTON (Reuters) - U.S. State Department's Acting Inspector General Stephen Akard is leaving his post and returning to the private sector, a spokesperson for...",top 5 things to watch in markets in the week ahead,"by humeyra pamuk washington reuters  us state departments acting inspector general stephen akard is leaving his post and returning to the private sector a spokesperson for","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
2020-08-05,Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Martina and John Whitesides
DETROIT (Reuters) - Michele Small, a retired Detroit school teacher recovering from a stroke, had planned to vote by mail for the first time...",top 5 things to watch in markets in the week ahead,"by michael martina and john whitesides detroit reuters  michele small a retired detroit school teacher recovering from a stroke had planned to vote by mail for the first time","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
