Date,Title,Processed Title,Positive_Title,Negative_Title,Neutral_Title
2022-03-10,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-03-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-03-10,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-03-10,"U.S. to Ban Russian Vodka, Caviar, Raising Trade Pressure",us to ban russian vodka caviar raising trade pressure,0.021546300500631332,0.7745141386985779,0.2039395421743393
2022-03-10,Russia's Putin shows no sign of engaging in diplomacy -U.S.'s Harris,russias putin shows no sign of engaging in diplomacy uss harris,0.06234448403120041,0.05433661490678787,0.8833188414573669
2022-03-09,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-03-09,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.038037609308958054,0.9338078498840332,0.028154591098427773
2022-03-09,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-03-09,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-03-09,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-03-09,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-03-09,U.S. House will vote on standalone COVID relief bill -aide,us house will vote on standalone covid relief bill aide,0.1805034726858139,0.016194187104701996,0.8033022880554199
2022-03-08,"Biden, backed by business executives, presses Congress on chip funding",biden backed by business executives presses congress on chip funding,0.24808424711227417,0.04815910756587982,0.7037566900253296
2022-03-07,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-03-07,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-03-07,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-03-07,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-03-07,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-03-07,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-03-04,Milwaukee prosecutor will not charge Wisconsin election commissioners,milwaukee prosecutor will not charge wisconsin election commissioners,0.028447164222598076,0.07987966388463974,0.8916731476783752
2022-03-04,U.S. Supreme Court rebuffs Republicans in electoral map disputes,us supreme court rebuffs republicans in electoral map disputes,0.07869046181440353,0.8416473865509033,0.07966215163469315
2022-03-02,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-03-02,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-03-02,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-03-02,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-03-02,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-03-02,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-03-02,Biden speech draws 38.2 million U.S. TV viewers,biden speech draws 382 million us tv viewers,0.07078513503074646,0.02939743548631668,0.8998174071311951
2022-03-02,"Accused U.S. Capitol rioter wanted to drag Pelosi from building, prosecutor says",accused us capitol rioter wanted to drag pelosi from building prosecutor says,0.03241320699453354,0.8154699206352234,0.15211692452430725
2022-03-02,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-03-02,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-03-01,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174934923648834,0.07026304304599762
2022-03-01,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082040347158909
2022-03-01,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-03-01,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-03-01,"In victory for Democratic Party's left wing, Casar wins primary in Texas district- AP",in victory for democratic partys left wing casar wins primary in texas district ap,0.3814336359500885,0.13007734715938568,0.4884890913963318
2022-03-01,"Lawmakers, officials wear blue and yellow to Biden speech in Ukraine nod",lawmakers officials wear blue and yellow to biden speech in ukraine nod,0.07199135422706604,0.027313020080327988,0.9006956219673157
2022-03-01,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-03-01,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-03-01,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-02-28,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-02-28,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-02-28,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-02-28,White House denies executive privilege for former Trump advisers,white house denies executive privilege for former trump advisers,0.03195975720882416,0.22399388253688812,0.7440463900566101
2022-02-28,Congress scrutinizes U.S. arms export policy amid Ukraine invasion,congress scrutinizes us arms export policy amid ukraine invasion,0.029294796288013458,0.7930396199226379,0.1776655912399292
2022-02-25,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273680195212364,0.06394817680120468
2022-02-25,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-02-25,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-02-25,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-02-24,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-02-24,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-02-24,"U.S. sanctions Russia's Putin, top officials over Ukraine invasion",us sanctions russias putin top officials over ukraine invasion,0.03675463795661926,0.7715276479721069,0.1917176991701126
2022-02-24,Trump New York criminal probe has new prosecutor after lawyers quit,trump new york criminal probe has new prosecutor after lawyers quit,0.044062234461307526,0.08904694020748138,0.8668908476829529
2022-02-21,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-02-21,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-02-20,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-02-18,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708010286092758,0.9120994806289673,0.020820407196879387
2022-02-17,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-02-17,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-02-17,Biden has started interviews for Supreme Court pick - source,biden has started interviews for supreme court pick  source,0.05205714330077171,0.0273309126496315,0.9206119775772095
2022-02-17,Top U.S. foreign policy officials arrive at White House as Russia-Ukraine crisis simmers,top us foreign policy officials arrive at white house as russiaukraine crisis simmers,0.22189712524414062,0.327804297208786,0.45029860734939575
2022-02-16,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-02-16,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-02-15,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-02-15,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-02-15,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-02-15,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-02-15,Two U.S. senators set to introduce 'Kids Online Safety Act',two us senators set to introduce kids online safety act,0.06310491263866425,0.026264838874340057,0.9106302261352539
2022-02-15,Analysis-Sarah Palin defamation case a long shot for U.S. Supreme Court -experts,analysissarah palin defamation case a long shot for us supreme court experts,0.2124687284231186,0.05669204890727997,0.7308392524719238
2022-02-10,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273680195212364,0.06394817680120468
2022-02-09,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-02-09,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-02-09,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-02-09,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-02-09,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-02-09,Jan. 6 investigators find gaps in White House call logs -NYT,jan 6 investigators find gaps in white house call logs nyt,0.017147572711110115,0.7550140023231506,0.2278384119272232
2022-02-09,Angelina Jolie advocates for U.S. domestic violence law,angelina jolie advocates for us domestic violence law,0.12252705544233322,0.07289829850196838,0.8045746684074402
2022-02-08,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-02-08,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-02-08,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-02-07,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-02-07,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.016383040696382523,0.9357014298439026,0.047915492206811905
2022-02-07,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072791665792465
2022-02-07,Trump aides still searching for more records -National Archives,trump aides still searching for more records national archives,0.021709563210606575,0.11699285358190536,0.861297607421875
2022-02-06,Biden adviser Lander resigns after complaints he bullied staff,biden adviser lander resigns after complaints he bullied staff,0.012070894241333008,0.9368356466293335,0.05109349638223648
2022-02-01,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-02-01,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-02-01,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-02-01,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-02-01,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-02-01,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-02-01,Democratic U.S. Senator Lujan hospitalized after stroke -aide,democratic us senator lujan hospitalized after stroke aide,0.08693884313106537,0.7072258591651917,0.20583535730838776
2022-02-01,"U.S. Senate panel delays votes on FTC, FCC nominees",us senate panel delays votes on ftc fcc nominees,0.02869032695889473,0.09916160255670547,0.8721480965614319
2022-01-28,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-01-28,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-01-28,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-01-28,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-01-28,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-01-28,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-01-27,"Biden considers Judge Childs, among others, for Supreme Court nomination -White House",biden considers judge childs among others for supreme court nomination white house,0.032653819769620895,0.05890647694468498,0.9084396362304688
2022-01-27,"Biden visits Pittsburgh bridge collapse, vows more U.S. investment",biden visits pittsburgh bridge collapse vows more us investment,0.044265929609537125,0.06844732910394669,0.8872867822647095
2022-01-26,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-01-25,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-01-25,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-01-25,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-01-25,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-01-24,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.01543768122792244,0.06072791665792465
2022-01-24,"Romney, other Trump critics to raise money for Liz Cheney re-election effort",romney other trump critics to raise money for liz cheney reelection effort,0.2363715022802353,0.08092795312404633,0.6827005743980408
2022-01-24,U.S. Congress's hearings on Capitol riot could come by March-Raskin,us congresss hearings on capitol riot could come by marchraskin,0.024080850183963776,0.07426188886165619,0.9016572833061218
2022-01-21,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-01-20,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-01-20,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-01-20,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-01-20,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-01-20,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-01-20,Biden administration raises minimum wage for U.S. federal employees to $15,biden administration raises minimum wage for us federal employees to 15,0.5187790989875793,0.1120557114481926,0.3691651523113251
2022-01-20,U.S. panel probing Jan. 6 attack seeks interview with Ivanka Trump,us panel probing jan 6 attack seeks interview with ivanka trump,0.028898144140839577,0.09712223708629608,0.8739796876907349
2022-01-18,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-01-18,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-01-18,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-01-18,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-01-18,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-01-17,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-01-17,"'We want peace': Blinken to meet Russian, Ukrainian officials, U.S. says",we want peace blinken to meet russian ukrainian officials us says,0.12443709373474121,0.012667100876569748,0.8628957867622375
2022-01-17,Texas rejects hundreds of mail ballot applications under new voting limits,texas rejects hundreds of mail ballot applications under new voting limits,0.028670508414506912,0.6240820288658142,0.347247451543808
2022-01-12,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-01-12,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-01-12,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-01-12,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-01-11,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-01-11,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-01-11,U.S. congressman Gaetz's ex-girlfriend testifies in sex-trafficking probe -reports,us congressman gaetzs exgirlfriend testifies in sextrafficking probe reports,0.06441664695739746,0.22218801081180573,0.7133952975273132
2022-01-11,"U.S. states restricting voting rights would disappoint Martin Luther King, daughter says",us states restricting voting rights would disappoint martin luther king daughter says,0.02486085705459118,0.8109829425811768,0.16415619850158691
2022-01-10,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-01-10,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2022-01-10,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2022-01-09,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2022-01-09,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2022-01-09,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2022-01-09,Democrats urge Biden to grant deportation relief to at least 2 million immigrants,democrats urge biden to grant deportation relief to at least 2 million immigrants,0.5876868367195129,0.3051290214061737,0.10718415677547455
2022-01-08,Biden hopes to announce Federal Reserve nominations soon - White House,biden hopes to announce federal reserve nominations soon  white house,0.06940292567014694,0.039744921028614044,0.890852153301239
2022-01-03,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2022-01-03,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2021-12-28,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2021-12-22,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2021-12-21,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.016383040696382523,0.9357014298439026,0.0479155033826828
2021-12-21,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2021-12-20,Manhattan DA's office will not charge Cuomo with COVID nursing home deaths -lawyer,manhattan das office will not charge cuomo with covid nursing home deaths lawyer,0.03468986600637436,0.3707426190376282,0.5945675373077393
2021-12-16,U.S. Senate's Schumer eyes change to filibuster to advance voting rights bill,us senates schumer eyes change to filibuster to advance voting rights bill,0.11207467317581177,0.012754490599036217,0.8751708269119263
2021-12-15,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2021-12-15,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2021-12-15,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2021-12-15,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2021-12-14,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2021-12-14,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2021-12-14,Incoming New York mayor to appoint first woman to lead city's police department,incoming new york mayor to appoint first woman to lead citys police department,0.0546223483979702,0.022744465619325638,0.9226332306861877
2021-12-14,Biden says ex-Trump aide Meadows deserves to be held in contempt of Congress,biden says extrump aide meadows deserves to be held in contempt of congress,0.07195273041725159,0.6169450283050537,0.3111022412776947
2021-12-13,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2021-12-13,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2021-12-13,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2021-12-13,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2021-12-13,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.01638305000960827,0.9357014298439026,0.0479155033826828
2021-12-13,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,0.9238344430923462,0.015437674708664417,0.06072790548205376
2021-12-13,U.S. Senate to vote Tuesday on raising government's debt limit,us senate to vote tuesday on raising governments debt limit,0.11257380992174149,0.01735246554017067,0.8700737357139587
2021-12-12,"Runaway consumer prices complicate Democrats' agenda, midterm hopes",runaway consumer prices complicate democrats agenda midterm hopes,0.026727130636572838,0.9236953854560852,0.049577511847019196
2021-12-10,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,0.9137781858444214,0.022273685783147812,0.06394819170236588
2021-12-09,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,0.03803760185837746,0.9338078498840332,0.02815459854900837
2021-12-09,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,0.7379875779151917,0.19174933433532715,0.07026302814483643
2021-12-09,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,0.06708008795976639,0.9120994806289673,0.02082039788365364
2021-12-09,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,0.016383040696382523,0.9357014298439026,0.0479155033826828
